text,label,named_label
" צעדו של מראדונה בא בעקבות תביעה של מנהלי המועדון להעניש את הכדורגלן הארגנטיני הסורר, שתחילה סירב לטוס עם נאפולי למשחק נגד ספרטק במוסקווה, אך לבסוף יצא במטוס סילון פרטי ולא מנע הדחת קבוצתו בבעיטות-11 מטרים. סמפדוריה (11 נק) תשמור על הפיסגה אם [א1] תנצח [/א1] [א2] כצפוי [/א2] בביתה את פיזה.",1,AFTER
" אלה לא [א1] נופלים [/א1] כתוצאה משגיאות או ממחדלים, או אפילו מהתנהגות פסולה, אלא רק בשל משחקי כוח פוליטיים. המלצה לפיטורי שר או נושא משרה פוליטית, מצד בית המשפט העליון או מצד ועדת חקירה נופלת תמיד על אוזניים ערלות; אבל כשאפשר להטיל את האשמה על קצין צבא או משטרה, [א2] מוטל [/א2] גורלם של אלה על כף המאזניים.",2,EQUAL
" על הדלת כבר היתה תלויה מודעה ובה פירוט כללי האבלות שיש לנהוג עם מותו של המנהיג. אחד הסעיפים [א1] התיר [/א1] המשך לימוד תורה, שלא באולמות הלימוד הרגילים, כפי [א2] שנהגו [/א2] תלמידיו של הרב קוק לאחר פטירתו.",1,AFTER
" שתי הסניגוריות הצעירות והחריפות של ווהבה ואדוט נלחמו בשצף קצף מהרגע הראשון נגד האזכור. הן [א1] ביקשו [/א1] לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן [א2] שהרגו [/א2] את מובארק.",1,AFTER
" אגף החשב הכללי באוצר תומך בעמדת המשרד לאיכות הסביבה ואילו באגף התקציבים באוצר מצדדים בעמדה ההפוכה. במשרד לאיכות הסביבה [א1] התלוצצו [/א1] השבוע [א2] והציעו [/א2] לתמ""ס להעביר את המרכזייה לבניין החדש, ""ואנו כבר נוכל להסתדר בכוחות עצמנו"".",2,EQUAL
" לפני כחודשיים פורסמה בורה בעלון החודשי של ויזה, כי ""מהיום אפשר להזמין גז ולשלם עבורו בטלפון"", דהיינו, בכרטיס אשראי. המודעה, המשמחת בהחלט, [א1] מנתה [/א1] את כל החברות לאספקת גז ביתי [א2] שהצטרפו [/א2] להסדר.",1,AFTER
" המעסיקים אינם מצפים שיצליחו למשוך מספר ניכר של עובדים ישראליים לקטיף, בגלל השכר הנמוך [א1] המשולם [/א1] לעבודה זו מעט מעל שכר המינימום במשק. בשבוע הבא [א2] ידון [/א2] מנכ""ל התאחדות האיכרים, שלמה רייזמן, עם מנכ""ל שירות התעסוקה, דוד מנע, בדרישת ההתאחדות לשכנע עולים חדשים הלומדים באולפנים לעבוד בקטיף.",0,BEFORE
"הידיעה [א1] שפורסמה [/א1] תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, [א2] שהחזיר [/א2] למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",1,AFTER
" היבואן [א1] צוטט [/א1] באומרו כי ""אכן מדובר באותו מפעל ואפילו במוצרים זהים"". ברצוני להבהיר חד משמעית, שבמפעל של לנקום, אשר [א2] נמצא [/א2] בקודרי בצפון צרפת, לא מיוצרים מוצרי גמיי.",1,AFTER
 מקורות צבאיים בפיקוד דרום אמרו כי 78 תושבים נפצעו ו05 [א1] שוחררו [/א1] לבתיהם. העוצר [א2] שהוטל [/א2] אתמול בעיירה בית חנון ובמקומות מרכזיים ברצועה יימשך היום.,3,VAGUE
" מדיווח שהגיע אתמול למשרד התיירות בירושלים, ישתתפו במשלחת כמאה מראשי הקהילה. הביקור [א1] מתוכנן [/א1] להתקיים בחודש מארס הקרוב [א2] ויתלוו [/א2] אליו אנשי תקשורת דוברי ספרדית ובהם צוותי טלוויזיה ועיתונאים.",0,BEFORE
" אבל אצלנו כושר הביטוי נמצא בשפל המדרגה, והתרבות המגובשת היחידה שאנו [א1] מכירים [/א1] היא זו של המקומונים. אולי משום כך אנו [א2] מוצאים [/א2] הרבה ניסיונות עקרים לא מוצלחים לפיברוק תרבות.",0,BEFORE
" אבל הוא מצוי במלכוד, כי מחד הוא [א1] תומך [/א1] באש""ף ובמאבק בישראל, אבל מאידך יש לו מגבלה חמורה מאד, משום שבפועל הוא מנסה לנהל מדיניות הפוכה, שנועדה שלא לשרוף את הגשרים עם ארה""ב ולא לחמם את הגבול עם ישראל. זה הדבר האחרון שחוסיין רוצה בו, אבל הוא לא בולם את האווירה הקיצונית [א2] וכשמתחילה [/א2] הידרדרות לאורך הגבול עם ישראל והשלטון הירדני מאפשר לגורמים קיצוניים לפעול באופן עצמאי, הוא עלול לאבד את הריבונות הירדנית וליצור תהליך של לבנוניזציה של ירדן.",0,BEFORE
" למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי מאפילים על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר [א1] העוסקים [/א1] בקרב עצמו, ושרק אליהם אתייחס, [א2] מאופיינים [/א2] בחוסר היגיון ובסילוף עובדות, ומעידים על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",2,EQUAL
" שלא בפניו [א1] נידון [/א1] למוות, אך הדבר לא הפריע לו לחיות בגלות נינוחה בספרד. ב8791 הכריז בראיון ענק לשבועון ""לאקספרס"", שאמנם באושוויץ [א2] עסקו [/א2] הנאצים בהגזה, אך לא בהגזת בני-אדם, אלא בהגזת כינים.",1,AFTER
" מעריכים כי פוטנציאל הביקוש של הקבלנים וחברות הבנייה להשתלבות בעבודות הבנייה להיקפים של כ5405 אלף יחידות-דיור. התאחדות הקבלנים ביקשה מהקבלנים ומחברות הבנייה להצהיר לגבי היקף הבנייה אותה מבקשים הם לבצע בדרך של בנייה יזומה על קרקעות אשר [א1] יוקצו [/א1] להם על-ידי משרד השיכון, או במסגרת של בנייה תקציבית [א2] שתהווה [/א2] אחד מן המסלולים שיופעלו על-ידי המשרד.",2,EQUAL
"ראש עיריית תל-אביב, שלמה להט, עומד על כך שלשכת המהנדסים תפנה את הבית [א1] המשמש [/א1] כיום כמשכנה בתל-אביב ""בית המהנדס"" ברחוב דיזנגוף בתל-אביב, וזאת בטענה שהקרקע עליו עומד הבית היא קרקע עירונית וכי ההסכם לפיו [א2] החכירה [/א2] העירייה את המגרש שעליו הוקם הבית פג עוד לפני שמונה שנים. על פי להט, בכוונת העירייה להקים במקום גן ציבורי.",1,AFTER
" עד כה לא נמצא כל ארגון אליו היה החשוד קשור. אחד החוקרים [א1] מסר [/א1] כי קארן א-נוסייר, אשת החשוד, [א2] אמרה [/א2] שבעלה היה לאחרונה בדיכאון.",1,AFTER
" המקורות מסרו כי יחידה של צה""ל עצרה קבוצה של סטודנטים מאוניברסיטת ביר זית [א1] והובילה [/א1] אותה למקום המרוחק כשני ק""ם מהעיירה ביר זית, סמוך להתנחלות עטרה. הצעירים [א2] הוכו [/א2] בידי החיילים ולאחר מכן שוחררו.",0,BEFORE
"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין [א1] יודעים [/א1] אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, [א2] שהחזיר [/א2] למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",1,AFTER
" אם [א1] מגיעים [/א1] להישגים זה מפליא"". קורת רוח הוא [א2] שואב [/א2] מההצלחות בגודו, בסייף, בשיט, בקליעה, בכדורמים, בכדוריד וגם בהתעמלות.",0,BEFORE
" גם הסדרי השכר הגיבו אמנם בפיגור מסוים על המיתון שהשתרר במשק החל מ7891. הנתונים בלוח מראים את השינויים בשכר הממוצע למשרת שכיר בארבע וחצי השנים האחרונות במונחים ריאליים (באחוזים): בשירותים הציבוריים השכר לא זו בלבד שלא נשחק, אלא גדל בשנים האחרונות הרבה מעבר לגידול בפריון הכללי במשק (הפריון במגזר השירותים הצבוריים [א1] מחוסן [/א1] מפני בדיקה וביקורת), ובימים אלה [א2] מנהלים [/א2] המעסיקים הציבוריים מאבק לבלימת גידול נוסף בשכר הריאלי במגזר זה ב0991 וב1991 (למעשה עד אפריל 2991).",0,BEFORE
 כרוז שהופץ קרא ליום הסלמה בשטחים. מקורות פלשתיניים [א1] דיווחו [/א1] שהתקריות [א2] החלו [/א2] בכמה מחנות פליטים כבר ביום שישי.,1,AFTER
" בגבול גרמניה-אוסטריה לינדאו-ציגלהאוז התעוררה אסומן, יצאה מהמכונית שנסעה לאיטה בתחבורה העמוסה וקראה לעובדי המכס, ""הצילו אותנו, אבא [א1] חוטף [/א1] אותנו"". האב והדודה נעצרו והבנות [א2] עברו [/א2] שטיפת קיבה.",0,BEFORE
" רומא הפוליטית מודאגת מאוד מהתפתחויות אלה, אף שחלק ממנהיגיה [א1] קשור [/א1] בדרך זו או אחרת בפשע המאורגן. ועדה פרלמנטרית עוקבת באחרונה אחרי אלפי מיליארדים של לירטות, שהוזרמו לדרום אחרי רעש האדמה של נובמבר 0891, שבו כפרים נהרסו כליל, נהרגו 3,100 [א2] ונרשמו [/א2] 200,000 חסרי-גג.",3,VAGUE
" ועדה ובה אמנים, בעלי גלריות ונציגי הבנק בחרה אמנים שישתתפו באלבום. ""הבחירה [א1] מנסה [/א1] לתת מגוון מייצג של האמנות הישראלית בתקופה בה [א2] יצא [/א2] האלבום"", אומרת ציפורה אנגלמן, ממנהלות הפרויקט.",0,BEFORE
" הן [א1] תולשות [/א1] את שיערן ובולעות מחטים, רבות ניסו להתאבד. הרופאים יכולים לעזור רק במקרים קיצוניים, שכן משפחות רבות [א2] מתנגדות [/א2] לטיפול ממושך.",0,BEFORE
" הממונה על הכנסות המדינה באוצר, יורם גבאי, אמר שכל המסים בישראל [א1] מחושבים [/א1] כאחוז מהמחיר. מחירי הדלק עלו ולכן המס בהם [א2] עלה [/א2] ריאלית.",0,BEFORE
" אם [א1] ינצח [/א1] במשאל-העם על שיטת הבחירות, לא זו בלבד שהשפעתו תגדל וידידיו במפלגה הקומוניסטית ייהנו מהשינוי, אלא שהוא יצליח להחליש במידה ניכרת את יריבו הגדול, קראקסי, מזכיר המפלגה הסוציאליסטית, השלישית בגודלה באיטליה, שהשפעתה היא מעל ומעבר לכוחה בפרלמנט. על-פי החלטות הממשלה [א2] יישלחו [/א2] בהקדם שופטים ועובדי משרד המשפטים לדרום, כדי לאייש את המקומות הדרושים.",1,AFTER
" נציג המהנדסים טען בבוררות, כי העירייה נמנעה מלפעול נגד ארגונים ומוסדות אחרים, הממוקמים במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה [א1] פג [/א1] כמו ""מצודת זאב"", ""בית המורה"" ועוד. לטענת המהנדסים מתכחש כיום ראש העירייה להבטחתו זו וכן להתחייבות שנתן, לדבריהם, בשעתו, בבית משפט [א2] שדן [/א2] בעניין דומה הקשור עם מכון התקנים.",0,BEFORE
" אם [א1] ננצח [/א1] באחד משלושת המשחקים הבאים נגד הפועל תל אביב, מכבי תל אביב והפועל גליל עליון זה יהיה הישג אדיר, שיתן לנו דחיפה קדימה"". מיקי סבור שהעייפות לא תכריע את קבוצתו, כפי שכולם מנבאים, בגלל גילם [א2] המתבגר [/א2] של רוב שחקניה.",3,VAGUE
" המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא [א1] יחזרו [/א1] בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם [א2] מכיר [/א2] בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",3,VAGUE
" בשנים האחרונות הקרן כמעט ולא פעלה, עד שניהולה הועבר לידי מנהלי סוכנות הביטוח סימון את ויזל, [א1] שנחשבת [/א1] לגדולה בארץ בענף ביטוח החיים. קרן זו, המאפשרת הצטרפות גם על בסיס אישי, לא רק על בסיס מפעלי, [א2] נוהגת [/א2] לחשב בעבור כל אחד מחבריה את בסיסו האקטוארי, כמקובל בחברות הביטוח לגבי ביטוחי חיים ומנהלים.",2,EQUAL
" ועדה ובה אמנים, בעלי גלריות ונציגי הבנק [א1] בחרה [/א1] אמנים שישתתפו באלבום. ""הבחירה מנסה לתת מגוון מייצג של האמנות הישראלית בתקופה בה [א2] יצא [/א2] האלבום"", אומרת ציפורה אנגלמן, ממנהלות הפרויקט.",0,BEFORE
" מדוע נכשלה המדיניות, ובעיקר בתחום התעסוקה? השבועון ""אקונומיסט"" משוכנע כי ההסבר העיקרי הוא שממשלת ניו זילנד היתה נועזת, אך לא נועזת דיה: היא נמנעה מלטפל בהיבט חיוני שבלעדיו לא תצליח שום רפורמה, דהיינו מערכת העבודה, השכר והאיגוד המקצועי. בתחום זה לא נעשה דבר: הסכמי העבודה [א1] נשארו [/א1] קשוחים כשהיו, השכר [א2] נקבע [/א2] בשיטות ריכוזיות על בסיס הצמדות וללא כל זיקה למצב בשוק העבודה, והאיגודים המקצועיים המשיכו להפעיל זכויות בלעדיות במשא ומתן עם המעסיקים על מקומות העבודה ותנאיה, תוך התעלמות ממצב המשק.",2,EQUAL
" כתבי האישום [א1] הוגשו [/א1] למיטתו של החשוד בבית החולים ""בלוויו"" במנהטן, שם הוא מחלים מפציעתו. החדר שבו מאושפז א-נוסייר, המחובר לצינורות הזנה ומסכת חמצן, [א2] נמצא [/א2] תחת שמירה משטרתית כבדה.",1,AFTER
" לדבריו הוקם באלביט גוף שמפקח על הקניות ובודק כל הזמנה המיועדת לחו""ל, אם [א1] ניתן [/א1] לרכוש אותה בארץ. עוד [א2] נמסר [/א2] כי אלביט תעביר לרשות לשיתוף פעולה את רשימות החברות בחו""ל שמהן היא קונה מוצרים, כדי שהרשות תפעל להשגת רכש גומלין מאותן חברות.",0,BEFORE
" הוא לא התבלבל, והם נראו כמי [א1] שמצאו [/א1] שלל רב. כאשר הגיעו למסקנה כי [א2] תפסו [/א2] את הפרינציף וסגרו את מכשיריהם, סיננו המאזינים לעברם קללות ואיומים: ""הכל בגללכם; אתכם צריך לגמור"".",3,VAGUE
" ואולי זו הסיבה, או אחת מהן, שארה""ב נראית בלתי-כשירה למלא את המשימות, שעל פי הצהרותיו החוזרות הנשיא בוש [א1] חושב [/א1] שהיא חייבת ליטול על עצמה. אין זה סוד שמזכיר המדינה בייקר, חרף הצהרות שריריות שהוא [א2] משמיע [/א2] מדי פעם, הוא חסיד הפתרון הדיפלומטי למשבר המפרץ; אם כי לא ברור באיזו דרך הוא חושב להעלות בקנה אחד את האמצעים (משא ומתן, ול בלחץ של הסגר) עם היעדים (הוצאת עיראק מכוויית והחזרת בית המלוכה על כנו).",0,BEFORE
 הפועל חיפה [א1] הרשים [/א1] בהשיגו תיקו 2 2 אחרי שפיגר 0 2 נגד שמשון. גם חדרה ועמידר [א2] סיימו [/א2] בתיקו 2 2.,3,VAGUE
" אצל פעילי ""כך"" יצר עולם מושגים משיחי, וחיבר אותם בקשר סהרורי אל אלוהים. הוא [א1] כתב [/א1] [א2] ודיבר [/א2] על מעורבות הבורא במהלך העניינים הארצי.",2,EQUAL
"למרות אופיו הריכוזי [א1] איפשר [/א1] השלטון העותמני בארץ מידה רבה של חופש פעולה להון הפרטי בארץ בתקופה שלפני כמאה שנה. מסקנה זו היתה אחת מאלה שהועלו בכנס מיוחד [א2] שנערך [/א2] לפני ימים מספר על-ידי ""המרכז הישראלי לקידום חברתי וכלכלי"" שעסק ביוזמות הפרטיות בבניין הארץ בשלהי התקופה העותמנית, והתקיים בבית ההארחה של מעלה החמישה.",0,BEFORE
" הוא [א1] כתב [/א1] ודיבר על מעורבות הבורא במהלך העניינים הארצי. המעשה [א2] הקובע [/א2] הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה.",3,VAGUE
" ד""ר חיים גרבר [א1] טען [/א1] שהערבים גילו אז תושייה כלכלית ויוזמה תעשייתית שהתבטאה, בין השאר בהקמת בתי-חרושת לסבון בשכם וערים אחרות. ד""ר דן גלעדי [א2] הדגיש [/א2] שלמרות שההיסטוריוגרפיה היהודית עוסקת בעיקר בהתיישבות החקלאית היהודית, מרבית האוכלוסייה היהודית היתה עירונית מובהקת לכל אורך התקופה.",2,EQUAL
" כאשר [א1] מת [/א1] מפצעיו, כעבור שבוע, חזר דובר צה""ל על ההודעה שנסיבות פגיעתו נחקרות. גם חודשיים וחצי לאחר מכן, ערב הפרסום הראשון ב""הארץ"" על המקרה, [א2] הוסיף [/א2] דובר צה""ל למסור כי מצ""ח חוקרת את העניין.",0,BEFORE
"עובדי מסוף המטענים בנמל התעופה בן גוריון (ממ""ן) מאיימים לשבש את העבודה אם [א1] תמומש [/א1] התכנית של רשות החברות הממשלתיות להעמיד למכירה 62% ממניות ממ""ן ליזמים פרטיים. ועד עובדי ממ""ן שיגר בימים אלה מכתב למנכ""ל רשות החברות הממשלתיות, זאב רפואה, שבו הוא טוען שההחלטה למכור נתח זה ממניות ממ""ן לגורמים פרטיים, [א2] מהווה [/א2] שינוי בעמדת החברה ופגיעה באינטרסים של העובדים, ""שהם חלק מהמלאי העסקי של החברה"", כהגדרת הוועד.",1,AFTER
" קפכותאחד מוותיקי האוצר, המשנה לממונה על שוק ההון וביטוח, [א1] עומד [/א1] לפרוש מתפקידו בינואר. פרידמן התחיל את עבודתו באוצר לפני 04 שנה, [א2] בהיותו [/א2] סטודנט.",1,AFTER
" בהמשך אמר כי עסקת החבילה שעשתה הממשלה עם ההסתדרות בשנים הקודמות היתה מעטפה יפה על-מנת שההסתדרות [א1] תקבל [/א1] פחות. ל, יו""ר המושב בו [א2] הירצו [/א2] קיסר, ושר האוצר, אמר קיסר: ""מר אורי, או החבר אורי, אם היית חבר בהסתדרות הייתי מקבל ממך מס אחיד גבוה.",0,BEFORE
" בין המסמכים שהוחרמו בדירותיו לא [א1] נמצא [/א1] רשיון לנשיאת כלי נשק. המספר הסידורי על קת אקדח המגנום, שבו ירה על-פי החשד א-נוסייר בכהנא, נמחק ולכן לא הצליחו החוקרים לגלות היכן [א2] קיבל [/א2] אותו.",1,AFTER
" כוח של צה""ל ניהל אתמול קרב יריות עם רעולי פנים, שירו על סיור צה""ל במהלך סיור שגרתי, בשכונת שאבורה שברפיח. רעולי הפנים [א1] ירו [/א1] מתוך בית ספר של אונרוו""א [א2] ונמלטו [/א2] במכונית מרצדס כחולה.",0,BEFORE
" סל רדף סל ובדקה ה-83 הורה לוח התוצאות על שוויון 18, 75 שניות לסיום היה להפועל יתרון 77 79, [א1] וכשנותרה [/א1] שנייה לסיום נשרקה עבירה טכנית לזכות קרטר מרמת גן והוא הישווה בשתי זריקות עונשין. הוצאת הכדור בידי רמת גן שנייה לסיום לא שינתה דבר והקבוצות [א2] התייצבו [/א2] להארכה.",0,BEFORE
" הבנות בעיקר סובלות מ""ציפיות סותרות"" של הוריהן, אומר היועץ הפסיכולוגי בבתי-ספר בברלין, גומהור טקבאסרן: המסר הוא ""אסור לך לבלוט אבל את חייבת להישאר טורקייה"" (לבלוט בסביבה ולעורר את לעגה על-ידי בגדים הנחשבים צנועים ומטפחת ראש), סתירה שאינה ניתנת ליישוב. כמעט כל הילדים בגילאי בית-ספר הבאים למשרד לייעוץ משפחתי בוואדינגר [א1] סובלים [/א1] מהרטבת לילה, [א2] אומר [/א2] טקבסארן.",0,BEFORE
" מדוע הפסקות החשמל מובנות מאליהן לחברת החשמל ולכן [א1] הופכות [/א1] לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם משתמשים כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת. האם מים זורמים בבית שימוש או לשטיפת שיניים בכיור הם מותרות? מדוע מפסיקים מים ללא התראה מראש ובכתב? בקיץ האחרון, ב21 וב31 באוגוסט [א2] סגר [/א2] מישהו את הברז המרכזי לרחוב שלם בתל אביב, בשעה שבע וחצי בבוקר.",0,BEFORE
" צעדו של מראדונה בא בעקבות תביעה של מנהלי המועדון להעניש את הכדורגלן הארגנטיני הסורר, שתחילה סירב לטוס עם נאפולי למשחק נגד ספרטק במוסקווה, אך לבסוף יצא במטוס סילון פרטי ולא מנע הדחת קבוצתו בבעיטות-11 מטרים. סמפדוריה (11 נק) [א1] תשמור [/א1] על הפיסגה אם תנצח [א2] כצפוי [/א2] בביתה את פיזה.",1,AFTER
" על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש [א1] נהרג [/א1] אדם, כפרי בן 62, אב לארבעה, שחרש באותה שעה את חלקת האדמה המשפחתית באזור בית סחור. גם בגיליון האישום המקורי לא [א2] נאמר [/א2] במפורש שכתוצאה מהיריות של השניים נהרג סאלם איסמעיל מובארק.",0,BEFORE
" הבנות בעיקר סובלות מ""ציפיות סותרות"" של הוריהן, אומר היועץ הפסיכולוגי בבתי-ספר בברלין, גומהור טקבאסרן: המסר הוא ""אסור לך לבלוט אבל את חייבת להישאר טורקייה"" (לבלוט בסביבה ולעורר את לעגה על-ידי בגדים הנחשבים צנועים ומטפחת ראש), סתירה שאינה ניתנת ליישוב. כמעט כל הילדים בגילאי בית-ספר [א1] הבאים [/א1] למשרד לייעוץ משפחתי בוואדינגר סובלים מהרטבת לילה, [א2] אומר [/א2] טקבסארן.",0,BEFORE
" כתב העיתון מדווח, מפי פקידים בממשלת ישראל, כי אין כרגע מנגנון של תקשורת ותיאום משותף במישור הצבאי, וכי ""צריך למסד מנגנון כלשהו של תקשורת בין פקידים בכירים משני הצדדים, אשר ישמש במקרה של משבר"". עוד [א1] כותב [/א1] העיתון, על סמך שיחות עם פקידים ישראליים, כי על ארהב להשלים עם העובדה שישראל תתקוף מיגוון גדול של מטרות בשטח עיראק, אם תותקף, וזאת גם אם ארה""ב [א2] תספק [/א2] גיבוי לכך וגם אם לאו.",0,BEFORE
" היא כבשה תחילה את המנזר ואת התנגדות האויב שברה לאחר מכן, בקרב מגננה שהתנהל בתוך המנזר (קרב מגננה [א1] מיועד [/א1] לשבירת כוחות חזקים ממך). האויב אמנם נשבר; קרב המגננה הפך לניצחון מוחץ; קטמון [א2] נפלה [/א2] וירושלים המערבית אוחדה.",3,VAGUE
"שחקני מכבי ראשון לציון [א1] הצליחו [/א1] לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש שהסתיים ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית [א2] הספיקה [/א2] להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים.",1,AFTER
" הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק [א1] ונקבע [/א1] כי היריות שירו השניים לא [א2] גרמו [/א2] לסיכון חיי אדם.",1,AFTER
" גם הסדרי השכר הגיבו אמנם בפיגור מסוים על המיתון שהשתרר במשק החל מ7891. הנתונים בלוח מראים את השינויים בשכר הממוצע למשרת שכיר בארבע וחצי השנים האחרונות במונחים ריאליים (באחוזים): בשירותים הציבוריים השכר לא זו בלבד שלא נשחק, אלא [א1] גדל [/א1] בשנים האחרונות הרבה מעבר לגידול בפריון הכללי במשק (הפריון במגזר השירותים הצבוריים מחוסן מפני בדיקה וביקורת), ובימים אלה [א2] מנהלים [/א2] המעסיקים הציבוריים מאבק לבלימת גידול נוסף בשכר הריאלי במגזר זה ב0991 וב1991 (למעשה עד אפריל 2991).",0,BEFORE
" הדרמה הגיעה לשיאה בדקות הסיום. סל רדף סל ובדקה ה-83 [א1] הורה [/א1] לוח התוצאות על שוויון 18, 75 שניות לסיום היה להפועל יתרון 77 79, [א2] וכשנותרה [/א2] שנייה לסיום נשרקה עבירה טכנית לזכות קרטר מרמת גן והוא הישווה בשתי זריקות עונשין.",0,BEFORE
" בכירים במחנה לוי, [א1] שראו [/א1] כיצד מתייחס שרון אל סלוצקי, הביעו כעס רב על שר החוץ, ש""נטש חלק מנאמני המחנה המכהנים במשרות בכירות בחברות השיכון הממשלתיות ובמשרד השיכון"" כדבריהם. הם טענו כי מעמדם נמצא עתה בסכנה, עקב קירבתם ללוי, וכי שר החוץ עצמו אינו [א2] נחלץ [/א2] להגן עליהם.",0,BEFORE
" המעשה [א1] הקובע [/א1] הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם [א2] מכיר [/א2] בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",3,VAGUE
" שתי פרשיות אחרות, נוסף על זו של רנה בוסקה, נמצאות אף הן כיום בדיון משפטי מוקדם שנמשך זמן רב: זו של מוריס פאפון וזו של פול טובייה. פאפון, שכאמור [א1] שימש [/א1] ממונה על מחוז זירונד בזמן המלחמה, [א2] הורה [/א2] על ביצוע האקציות נגד היהודים ביולי 2491.",0,BEFORE
"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), [א1] כתבה [/א1] כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, [א2] טען [/א2] כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",1,AFTER
