id,document_number,window_number,pair_number,text,hadar,shir
17.6.73,17,6,73," אם בעקבות הפיגועים בבקעה, באשקלון ובצומת אלונים היה מקום להעלות את הסברה כי האינתיפאדה נכנסת לשלב חדש והיא [א1] מתחילה [/א1] להרחיב את מסגרת ההתמרדות בשלטון הכיבוש למלחמה בעם היהודי, ייתכן כי זה שרצח את מאיר כהנא עומד לגרור את העם היהודי להרים את הכפפה שנזרקה לעברו מהצד הערבי-פלשתיני. עוד בטרם הלוויה אמר אחד מראשי התנועה, טירן פולק: ""זה לא [א2] יעבור [/א2] בשקט, ואסור שזה יעבור בשקט.",BEFORE,BEFORE
81.0.5,81,0,5,"עובדי מסוף המטענים בנמל התעופה בן גוריון (ממ""ן) מאיימים לשבש את העבודה אם [א1] תמומש [/א1] התכנית של רשות החברות הממשלתיות להעמיד למכירה 62% ממניות ממ""ן ליזמים פרטיים. ועד עובדי ממ""ן שיגר בימים אלה מכתב למנכ""ל רשות החברות הממשלתיות, זאב רפואה, שבו הוא [א2] טוען [/א2] שההחלטה למכור נתח זה ממניות ממ""ן לגורמים פרטיים, מהווה שינוי בעמדת החברה ופגיעה באינטרסים של העובדים, ""שהם חלק מהמלאי העסקי של החברה"", כהגדרת הוועד.",AFTER,AFTER
37.0.0,37,0,0,"לונדון (רויטר). מרכז הכובד של הליגה האנגלית [א1] עובר [/א1] השבת מהצמרת לתחתית, [א2] מהמובילה [/א2] ליוורפול ליריבתה העירונית אוורטון, המדורגת 71 ומנסה להיחלץ מהמצוקה בהנהגת מנהלה החדש-ישן הווארד קנדל.",AFTER,AFTER
15.24.81,15,24,81," בשרות בתי הסוהר בצה""ל חוקרים את נסיבות מותו של עטיה עבדלל עטי מחמוד זענין, בן 63, חקלאי מבית חנון, נשוי ואב לשבעה ילדים, [א1] שנמצא [/א1] תלוי אתמול בתאו שבכלא עזה. מקורות צבאיים מסרו כי עטיה [א2] השתמש [/א2] בקרעים של שמיכה.",AFTER,AFTER
26.8.24,26,8,24," לא רק שהם [א1] אוהבים [/א1] את שפתם, אלא הם גם בעלי כושר ביטוי מעולה. ואף אם [א2] נאמרים [/א2] דברים נדושים, השפה הצרפתית ודרך הביטוי מעניקים להם משמעות מיוחדת העטופה בהילה של תרבות.",,BEFORE
109.8.13,109,8,13, פול גאסקוין קבע 1 0 לטוטנהאם בדקה ה-01 אולם אלן קורק [א1] הישווה [/א1] בדקה ה-72. בדקה ה-34 [א2] עלתה [/א2] ווימבלדון ליתרון 21 משער של פול מקגי.,BEFORE,BEFORE
117.3.52,117,3,52," מי שחשב שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי הפסיד כסף. מדוע הפסקות החשמל מובנות מאליהן לחברת החשמל ולכן הופכות לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם [א1] משתמשים [/א1] כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה [א2] ממהר [/א2] לעבודה או סתם באמצע מקלחת.",VAGUE,NONE
37.1.10,37,1,10," מרכז הכובד של הליגה האנגלית עובר השבת מהצמרת לתחתית, מהמובילה ליוורפול ליריבתה העירונית אוורטון, [א1] המדורגת [/א1] 71 ומנסה להיחלץ מהמצוקה בהנהגת מנהלה החדש-ישן הווארד קנדל. הוא [א2] פרש [/א2] מתפקידו במנצסטר סיטי רק לפני שלושה ימים, כדי להחליף את קולין הארווי שישמש מעתה סגנו.",BEFORE,BEFORE
3.0.23,3,0,23,"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, [א1] שמסרה [/א1] את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו [א2] משמשים [/א2] אמצעי חי להפגנות"".",VAGUE,AFTER
30.2.19,30,2,19," כך [א1] נראה [/א1] גם רצונו של מנכ""ל ההתאחדות לספורט שמואל ללקין לנסוע לקונגרס איגרוף, שיהיה בשבוע הבא באוסטרליה. התנגדותם לנסיעה זו של כמה מראשי האיגודים המסונפים להתאחדות, שפעילותם [א2] נפגעת [/א2] בגלל קשיי מימון וחוסר תקציב, מובנת בהחלט וגם מוצדקת לחלוטין.",,AFTER
8.0.18,8,0,18,"מזכירות איגוד הפועלים החקלאיים הציעה אתמול שהממשלה תשלם מענק חודשי של 500 ש""ח, נוסף לשכר הרגיל, לכל ישראלי [א1] שיעבוד [/א1] בקטיף ההדרים במשך שלושה חודשים לפחות. מזכיר איגוד הפועלים החקלאיים, חיים אביבי, [א2] מסר [/א2] שההצעה הועלתה לנוכח המחסור בעובדי קטיף המורגש כבר כעת ויוחרף בחודש הבא, כשהקטיף יהיה בעיצומו, בעיקר עקב היעדרות עובדים מהשטחים.",,AFTER
122.13.228,122,13,228," במה מתבטא ה""המשך"", כלומר, מה הם ה""תנאים הניתנים לחוסכים ותיקים בלבד"" בתוכניות ההמשך? בהודעת הבנק מדובר בלשון רבים, אבל למעשה יש רק תנאי משופר אחד: כל המועדים מוקדמים בשנה אחת. לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק [א1] משלם [/א1] לו 59% מן הריבית וההצמדה שנצברו בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי [א2] שהבינה [/א2] החוסכת בטעות) לאחר שיתמיד בחיסכון שלוש שנים חוסך בתוכנית המשך יתעשר באחוז אחד לשנה כבר אחרי שנתיים.",,VAGUE
101.5.11,101,5,11," כן, מכבי תל אביב ניצח את צפרירים 2 1, אבל [א1] תשאלו [/א1] את האוהדים בצהוב שיצאו ביום שישי מהמגרש בחולון, הם לא אהבו את מה שראו. חלקם אף [א2] הגיבו [/א2] בשריקות מחאה.",AFTER,AFTER
27.45.356,27,45,356," החלטת בג""ץ שאישרה את פסילת רשימתו של כהנא [א1] שמה [/א1] קץ לחלום, והמיטה מהלומה אנושה על ""כך"". הרוח [א2] יצאה [/א2] ממפרשיה של התנועה ופעילותה הציבורית דעכה.",BEFORE,BEFORE
31.1.21,31,1,21," בשנת 4891 עלתה שם לשלטון מפלגת העבודה [א1] וחוללה [/א1] מהפך בלתי צפוי. במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או בוטלו ההגנות על התעשייה, [א2] נמכרו [/א2] חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי.",,EQUAL
131.46.122,131,46,122," לו רק היה הימין סומך קצת על השמאל [א1] שיעזור [/א1] לו להשתחרר מהפחד, היינו כולנו נשכרים. תל-אביב: ח""כ יוסי שריד הודיע לאחרונה כי טעה כאשר [א2] התנגד [/א2] להפצצת הכור האטומי בעיראק.",,VAGUE
15.70.383,15,70,383," המקורות מסרו על התנגשויות במחנות הפליטים ובעיר עזה. נציג דובר צה""ל בפיקוד הדרום [א1] דיווח [/א1] אף על הפגנות ועל ששה פצועים [א2] שהגיעו [/א2] לבתי החולים.",AFTER,AFTER
48.5.72,48,5,72," שחקני החיזוק הולקומב ופירסון עשו את המוטל עליהם וקלעו את מיכסת הנקודות שמצפים מהם (ביחד 94 נקודות). האכזבה באה דווקא מבינו, שלא [א1] הצליח [/א1] להתמודד עם גבוהי הפועל, ומעושה המשחק שוורצמן [א2] שאיבד [/א2] כדורים רבים.",,EQUAL
101.8.42,101,8,42," המכבים ניצלו עד תום את תסמונת התמימות שממנה [א1] סובלת [/א1] חולון במשחקיה הביתיים. קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר [א2] הצליח [/א2] במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0.",BEFORE,BEFORE
54.30.161,54,30,161," הוא טען כי יו""ר הסיעה ח""כ שרה דורון [א1] הכחישה [/א1] באוזניו את הטענה כי אי מינויו לוועדת חוץ וביטחון הוא עונש פוליטי. ריבלין האשים ""ח""כים ירושלמים (קרי: הנגבי, קורפו, ויהושע מצא) [א2] המנצלים [/א2] את מעמדם בהנהלת הסיעה, כדי למנוע כל אפשרות שיכהן בחבר בוועדת חוץ וביטחון.",,AFTER
11.66.167,11,66,167," זה כ02 שנה [א1] מתאמצת [/א1] חבורת שמרנים, ביניהם אירווינג קריסטול, להשיג סובסידיה פילנטרופית להוגים רבים יותר מהימין. הם סבורים שיש אירוניה בכך שמענקי קרנות [א2] באים [/א2] בדרך כלל מטיפוסים שמרניים, אך הקרן לובשת לעיתים קרובות חזות של שמאלה מהמרכז בהנהגת הפילנטרופואידים (המונח שטבע דווייט מקדונלד בקרן פורד), שבסופו של דבר מנהלים אותם.",VAGUE,VAGUE
133.43.172,133,43,172," מי שחולש על הכספים הוא ראש העיר [א1] הקשור [/א1] בארגוני הפשע. חלק חשוב מהתקציבים שאושרו בזמנו מופקדים בבנקים [א2] המקורבים [/א2] לראש הממשלה לשעבר, הדמו-נוצרי דא מיטה, בן האזור.",,VAGUE
27.23.132,27,23,132," אצל פעילי ""כך"" [א1] יצר [/א1] עולם מושגים משיחי, וחיבר אותם בקשר סהרורי אל אלוהים. הוא כתב [א2] ודיבר [/א2] על מעורבות הבורא במהלך העניינים הארצי.",EQUAL,VAGUE
122.13.239,122,13,239," במה מתבטא ה""המשך"", כלומר, מה הם ה""תנאים הניתנים לחוסכים ותיקים בלבד"" בתוכניות ההמשך? בהודעת הבנק מדובר בלשון רבים, אבל למעשה יש רק תנאי משופר אחד: כל המועדים מוקדמים בשנה אחת. לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק משלם לו 59% מן הריבית וההצמדה [א1] שנצברו [/א1] בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי שהבינה החוסכת בטעות) לאחר שיתמיד בחיסכון שלוש שנים חוסך בתוכנית המשך [א2] יתעשר [/א2] באחוז אחד לשנה כבר אחרי שנתיים.",,VAGUE
11.4.5,11,4,5," פרסום רשימת [א1] הזוכים [/א1] השנה, כמו תמיד, די בו כדי לגרום לסופרים, לאמנים, לאקדמאים ולפעילים במסגרות שונות ברחבי ארצות הברית כולה לצפות לרשימת השנה הבאה, כשבלבם מקננת התקווה שאולי גם הם ייכללו בה. אחרי ככלות הכל, 63 הזוכים אם לשפוט על פי [א2] הכתוב [/א2] עליהם בעיתונות אינם נראים מיוחדים כל כך.",BEFORE,BEFORE
37.7.29,37,7,29," ניצחון [א1] יבטיח [/א1] לה יתרון בן 4 נקודות, לפחות, בפיסגה. יריבתה העיקרית ארסנל תיתקל בקשיים בדרבי הלונדוני נגד קריסטל פאלאס, [א2] המדורגת [/א2] רביעית.",AFTER,AFTER
11.3.3,11,3,3," גם אני לא. פרסום רשימת הזוכים השנה, כמו תמיד, די בו כדי לגרום לסופרים, לאמנים, לאקדמאים ולפעילים במסגרות שונות ברחבי ארצות הברית כולה לצפות לרשימת השנה הבאה, כשבלבם [א1] מקננת [/א1] התקווה שאולי גם הם [א2] ייכללו [/א2] בה.",BEFORE,BEFORE
27.95.680,27,95,680," מהעניין נדף ריח קשה. [א1] נוצר [/א1] רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, [א2] ייחל [/א2] לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם.",AFTER,AFTER
31.6.138,31,6,138," מדוע נכשלה המדיניות, ובעיקר בתחום התעסוקה? השבועון ""אקונומיסט"" משוכנע כי ההסבר העיקרי הוא שממשלת ניו זילנד היתה נועזת, אך לא נועזת דיה: היא נמנעה מלטפל בהיבט חיוני שבלעדיו לא תצליח שום רפורמה, דהיינו מערכת העבודה, השכר והאיגוד המקצועי. בתחום זה לא נעשה דבר: הסכמי העבודה [א1] נשארו [/א1] קשוחים כשהיו, השכר [א2] נקבע [/א2] בשיטות ריכוזיות על בסיס הצמדות וללא כל זיקה למצב בשוק העבודה, והאיגודים המקצועיים המשיכו להפעיל זכויות בלעדיות במשא ומתן עם המעסיקים על מקומות העבודה ותנאיה, תוך התעלמות ממצב המשק.",,EQUAL
115.31.84,115,31,84," השני היה שער בכורה לקייסי בליגה. כאשר [א1] נראה [/א1] היה, כי הפועל חיפה [א2] עומד [/א2] לנחול תבוסה החל להפגין ניצוצות של כדורגל בראשות יוסי קרמרב ואישאם זועבי.",EQUAL,EQUAL
27.96.710,27,96,710," נוצר רושם שהרשויות הנוגעות בדבר [א1] מתחמקות [/א1] מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם. הרושם הזה התחזק [א2] כשהתברר [/א2] שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",BEFORE,VAGUE
29.9.24,29,9,24," מהרכב עירוני עלול להיעדר החלוץ המצטיין נאור גלילי, [א1] המוביל [/א1] בטבלת מלך השערים. גלילי [א2] נפצע [/א2] במשחק האחרון נגד הפועל חדרה.",,BEFORE
122.15.339,122,15,339," לא מי-יודע-מה בהשוואה לציפיות המתעוררות בלב לקוח תמים למקרא הודעת הבנק! לעומת זאת, הלקוח התמים [א1] יתקשה [/א1] להבין מהודעת הבנק, שאם יסכים לקבל את ""התנאים הניתנים לחוסכים ותיקים בלבד"", יפסיד במעבר מתוכנית לתוכנית. במקרה של הלקוחה הנ""ל היה [א2] מדובר [/א2] במדד אוקטובר, הנאמד בכשני אחוזים ושקול כנגד ריבית של שנתיים.",,VAGUE
111.5.41,111,5,41," לטובת חיפה [א1] שיחקו [/א1] גם שלוש קבוצות צמרת הצמודות אליו, שהפסידו ואיפשרו לחיפאים לנצל את ההזדמנות הזו במלואה. אל המקום השני נסוג בית""ר ירושלים, שירד לנגב [א2] ואיפשר [/א2] למארחו בבאר שבע להשיג את ניצחונו הראשון העונה (2 0), אחרי סידרה בלעדית מפתיעה של 5 תיקו בזה אחר זה.",VAGUE,BEFORE
86.0.4,86,0,4,"מזכיר ההסתדרות במרחב חיפה, אורי אגמי, תובע בפנייה לשר העבודה והרווחה להכריז על מקצועות הבנייה כמקצועות מועדפים, שיש להפנות אליהם משאבים, ובכך להפכם למקצועות [א1] נדרשים [/א1] על ידי חיילים משוחרררים ועולים חדשים. אגמי [א2] טען [/א2] כי על ממשלת ישראל להעניק לחברות הבנייה בישראל מענקים לעידוד הכנת טכנולוגיות חדשות לענף, ואת עובדי הבנין לעודד על ידי שכר מועדף ומוגדל שיועבר ישירות לעובד, ולא לחברות הבנייה.",,AFTER
55.3.38,55,3,38," לשכת המהנדסים [א1] מסרבת [/א1] לפנות את המבנה ולחילופין דורשת מהעירייה שתקצה לה מגרש חלופי ולסייע לה בהקמת משכן חדש למהנדסים. נציג המהנדסים טען בבוררות, כי העירייה נמנעה מלפעול נגד ארגונים ומוסדות אחרים, [א2] הממוקמים [/א2] במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה פג כמו ""מצודת זאב"", ""בית המורה"" ועוד.",AFTER,AFTER
26.9.36,26,9,36," ואף אם נאמרים דברים נדושים, השפה הצרפתית ודרך הביטוי מעניקים להם משמעות מיוחדת [א1] העטופה [/א1] בהילה של תרבות. הצרפתים, לא רק שהם אינם [א2] מתעבים [/א2] את המלה ""תרבות"", נראה כאילו הם המציאו את המושג הזה.",,AFTER
105.4.30,105,4,30," סמפדוריה (11 נק) תשמור על הפיסגה אם [א1] תנצח [/א1] כצפוי בביתה את פיזה. לשתי הדולקות אחריה עם 01 נקודות, יובנטוס ומילאן, משחקי חוץ: יובנטוס [א2] מתארחת [/א2] בבולוניה ומילאן באטאלנטה.",VAGUE,AFTER
128.7.55,128,7,55," אלכסנדר דיומא הבן, מחבר ""הגברת עם הקמליות"", ישב בקהל, ובלהט הויכוח [א1] קרא [/א1] לעבר אביו, שהיה על הבמה: ""זו היצירה הכי גרועה שלך, פאפא"". האב לא איבד את שלוות רוחו, [א2] שלח [/א2] אצבע ארוכה לעבר בנו, וקרא: ""יש לי רק יצירה אחת גרועה ממנה, וזה אתה"".",,BEFORE
111.9.95,111,9,95," הפועל ירושלים [א1] הותיר [/א1] את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא השיגו ניצחון, כאשר גבר על הנתנייתים 1 0 ודירדר אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא. הקבוצה הסימפטית מכפר סבא הפכה למסננת של הליגה וכל קבוצה [א2] מייחלת [/א2] להתמודד עם כפר סבא, המחלצת את יריבותיה מהמשבר.",AFTER,AFTER
122.17.359,122,17,359," פרט קטן. המוזר הוא, שאותו בנק לאומי (כמוהו כבנק מזרחי) [א1] מציע [/א1] לחוסך תוכנית צמודת-מדד שבה הפסד מדד, אך בלי שייהנה מהתנאים [א2] הניתנים [/א2] לחוסכים ותיקים בלבד"", כלומר הקדמת מועדים בשנה אחת.",,VAGUE
27.82.602,27,82,602," כן הושמט סעיף [א1] שהאשים [/א1] את השניים באי-דיווח על התקרית. לכאורה היה מקום לחשוד במערכת החקירה והמשפט הישראלית כי רק [א2] העמידה [/א2] פנים שאכן באה לחקור את הנסיבות שבהן סאלם איסמעיל מובארק ""מצא את מותו"".",BEFORE,VAGUE
111.4.38,111,4,38," אחרי שני מחזורים בהם לא הצליח להבקיע וצבר נקודה בלבד מ-6, ניצח אתמול מכבי חיפה במגרשו 2 1 את המתמודד עימו על הבכורה, הפועל פתח תקוה, כדי לחזור לראש הדירוג עם 31 נקודות ויתרון ממשי גם בהפרש השערים (11 4). לטובת חיפה שיחקו גם שלוש קבוצות צמרת הצמודות אליו, [א1] שהפסידו [/א1] [א2] ואיפשרו [/א2] לחיפאים לנצל את ההזדמנות הזו במלואה.",EQUAL,BEFORE
33.14.44,33,14,44," כוויית היא אוסטריה, [א1] וכמסתמא [/א1] אפילו ברנאדט שכח אולי רצה לשכוח כיצד מתקדם הטור הפוליטי בנוסח שנות ה03. היו זמנים שחיילים בארצות שבהן נכפפו אנשי צבא לאזרחים [א2] עסקו [/א2] בשלהם, והותירו את הפוליטיקה לממונים הפוליטיים.",,AFTER
107.12.45,107,12,45, עוזר המאמן של הגליל אילן קובלסקי [א1] אומר [/א1] שקידר מעד ונחבט במדרגות. קידר שסובל מפגיעה בלסת [א2] התקשה [/א2] לאכול והתבקש לנוח שלושה ימים.,AFTER,AFTER
71.5.21,71,5,21," חמישה גורמים התמודדו על רכישת המשרדים: חברת דנוור, שאחד מבעליה הוא אהוד אליאב, שהיה סמנכ""ל שיכון עובדים; נציגים של חברה אנגלית; חברת מירומית לדודי-שמש, שמניותיה נסחרות בבורסה התל-אביבית; הקבלן אלן פרוינד; חברת קפלן נעים. המחיר הראשוני [א1] שנדרש [/א1] תמורת המשרדים היה 045 אלף דולר, אך הקונים [א2] העלו [/א2] את המחיר בהדרגה במהלך המכירה הפומבית שנערכה בבית-המשפט המחוזי בת""א.",BEFORE,BEFORE
115.23.73,115,23,73," בדקה ה-45 כבש את שערו ה-5 העונה, מן הנקודה הלבנה, לאחר הכשלת פאשב ברחבה. 2 דקות מאוחר יותר [א1] הכשיל [/א1] נעים את עזריה ברחבה ואהוד עידן [א2] צימק [/א2] את התוצאה בבעיטת 11.",BEFORE,BEFORE
11.61.155,11,61,155," גם אם לא ייווצר קונסנסוס חדש מאלכימיה זו, קרוב לוודאי שייצא כרך של ניירות. בקרב אקדמאים שאינם מוזמנים לוועידות אלה [א1] שוררת [/א1] ציניות רבה באשר למטר כרכי המאמרים והניירות [א2] המונפקים [/א2] בחסות קרנות.",AFTER,AFTER
15.6.18,15,6,18," נציג דובר צה""ל בפיקוד דרום [א1] סירב [/א1] לפרט באילו כדורים נפצעו התושבים. מקורות צבאיים בפיקוד דרום אמרו כי 78 תושבים נפצעו ו05 [א2] שוחררו [/א2] לבתיהם.",AFTER,AFTER
27.76.492,27,76,492," על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש נהרג אדם, כפרי בן 62, אב לארבעה, שחרש באותה שעה את חלקת האדמה המשפחתית באזור בית סחור. גם בגיליון האישום המקורי לא [א1] נאמר [/א1] במפורש שכתוצאה מהיריות של השניים [א2] נהרג [/א2] סאלם איסמעיל מובארק.",AFTER,AFTER
11.38.101,11,38,101," ""אתה מתבונן בנושא שיהיה בעל ערך לגיטימי למחקר, ובו בזמן יכבוש את דמיונו של פקיד התוכנית"", [א1] אומר [/א1] וורן מילר, איש מדעי המדינה באוניברסיטת אריזונה. במשך עשרות שנים [א2] שימש [/א2] מילר מגייס מענקים מרכזי לפרויקט חקר הבחירות הארציות, מחקר על התנהגות מצביעים שבעקבותיו נכתב ב1960 החיבור הקלאסי ""המצביע האמריקאי"".",AFTER,AFTER
122.13.215,122,13,215," במה מתבטא ה""המשך"", כלומר, מה הם ה""תנאים הניתנים לחוסכים ותיקים בלבד"" בתוכניות ההמשך? בהודעת הבנק מדובר בלשון רבים, אבל למעשה יש רק תנאי משופר אחד: כל המועדים [א1] מוקדמים [/א1] בשנה אחת. לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק משלם לו 59% מן הריבית וההצמדה שנצברו בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי שהבינה החוסכת בטעות) לאחר שיתמיד בחיסכון שלוש שנים חוסך בתוכנית המשך [א2] יתעשר [/א2] באחוז אחד לשנה כבר אחרי שנתיים.",,EQUAL
37.2.18,37,2,18," הוא פרש מתפקידו במנצסטר סיטי רק לפני שלושה ימים, כדי להחליף את קולין הארווי [א1] שישמש [/א1] מעתה סגנו. קנדל, ""המשיח החדש"" בעיני אוהדי אוורטון, יחל במיבצע ההצלה במשחק חוץ שיהיה מחר נגד [א2] סוגרת [/א2] הטבלה, שפילד יונייטד, עדיין ללא ניצחון.",AFTER,AFTER
99.47.32,99,47,32," [א1] ביטלנו [/א1] יציאות לחו""ל שהיו חשובות, אבל לא היתה ברירה, כי הן לא היו בתחום אליפויות עולם או אליפויות אירופה. הבקרה, כולל היציאות לחו""ל להיכן, לכמה זמן ומספר הנוסעים [א2] נעשית [/א2] באמצעות מחשב.",VAGUE,AFTER
124.37.134,124,37,134," הוא עמד לקחת את בנותיו במכונית לטורקיה כדי להשיא אותן שם. בגבול גרמניה-אוסטריה לינדאו-ציגלהאוז התעוררה אסומן, יצאה מהמכונית [א1] שנסעה [/א1] לאיטה בתחבורה העמוסה וקראה לעובדי המכס, ""הצילו אותנו, אבא [א2] חוטף [/א2] אותנו"".",,AFTER
2.1.16,2,1,16," למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי מאפילים על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר [א1] העוסקים [/א1] בקרב עצמו, ושרק אליהם אתייחס, מאופיינים בחוסר היגיון ובסילוף עובדות, [א2] ומעידים [/א2] על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",,EQUAL
22.9.36,22,9,36," כהנא [א1] אומר [/א1] בו לערבים שהוא איננו שונא אותם. הוא אוהב יהודים ומבין בהחלט שהערבים מתעבים את היהודים, ורואים בהם זרים [א2] שבאו [/א2] להשתלט על ארצם ועל אדמתם.",,AFTER
128.0.9,128,0,9,"המוסקטרים "", הלך לעולמו בשנת 0781, בגיל ששים ושמונה, כשהוא מותיר אחריו יבול ספרותי שכונס בלא פחות מ003 כרכים. ידוע, כי לא כל מה [א1] שפורסם [/א1] בשמו אכן [א2] כתב [/א2] במו ידיו.",,AFTER
31.0.9,31,0,9,באמצע שנות השמונים ציפו רבים כי הבשורה תצא מניו זילנד הרחוקה. בשנת 4891 [א1] עלתה [/א1] שם לשלטון מפלגת העבודה [א2] וחוללה [/א2] מהפך בלתי צפוי.,,BEFORE
27.38.304,27,38,304," בכך הלך במסלול שנוסה במדינות אחרות: מנהיגים בעלי תפיסת עולם והתנהגות טוטליטריות [א1] נשענים [/א1] על כמיהתה של אוכלוסיית השוליים להיות שותפת לפעילות קיבוצית הקורעת בפניה פתח לעלייה במעמד החברתי, ועל הפחת התלהבות מלאכותית בעזרת תעמולה מטרפת. ההתלהבות, אמר ההיסטוריון ריימון ארון, [א2] מקנה [/א2] לאדם אשליה שיש לו חלק בחיי הכלל ובמסע לקראת ניצחון.",VAGUE,VAGUE
17.30.208,17,30,208," זה [א1] המגנה [/א1] את רוצחו של מאיר כהנא, מן הראוי שישמיע את קולו נגד כל רצח, ואסור לו להיות מושפע מהשקפותיו הפוליטיות. יש ליצור אווירה ציבורית [א2] שתשים [/א2] סכר מפני תעמולתה של תנועת ""כך"", ושתרחיק את הסכנה שיהודים ייפגעו מכלים שיקותיאל בן-יעקב קרא להפעלתם.",BEFORE,BEFORE
124.20.66,124,20,66, אישה בת 24 [א1] באה [/א1] למרפאה שם התלמדה בתה בת ה91 כאסיסטנטית רפואית וניסתה לדקור אותה בסכין לחם. הנערה [א2] סירבה [/א2] לעטות מטפחת ראש ושכנים כינו אותה זונה.,,AFTER
65.9.75,65,9,75," כמו-כן [א1] טוען [/א1] מנהל החברה כי פנה למנהל הסניף וביקש ממנו ערבות בנקאית כדי לקבל הלוואות חיצוניות נוחות (מחוץ לבנק). לטענת מנהל החברה, [א2] הודיע [/א2] לו מנהל סניף הבנק כי הוא חייב לקבל הלוואה אך ורק באמצעות מלווה בשוק האפור, אדם בשם מנחם פרבר, שאם לא כן לא יכבד הבנק צקים של החברה.",AFTER,AFTER
122.3.47,122,3,47," להודעה צורף עלון [א1] המפרט [/א1] את תנאי תוכנית ההמשך. הלקוחה, שכרבים אחרים אינה מתמצאת בנבכי תוכניות החיסכון ותנאיהן המורכבים, [א2] פנתה [/א2] לסניף לקבל הסברים נוספים, ושם ציפו לה הפתעות אחדות.",,BEFORE
