id,document_number,window_number,pair_number,text,hadar,shir
15.49.224,15,49,224," מקורות פלשתיניים מסרו כי חיילים, [א1] שירדו [/א1] ממיניבוס לבן בשכונת ראפידיה בשכם, ניפצו בעזרת אבנים זגוגיות של מכוניות חונות של תושבים מקומיים, ביניהן גם את חלונות מכוניתו של דר מוסטפא מקבול. מקורות צבאיים [א2] טענו [/א2] כי לאחר בדיקה של מפקד באזור, התברר כי המעשה לא בוצע על-ידי חיילים.",BEFORE,BEFORE
11.37.92,11,37,92," הייה מודע להשלכות המרובות של עבודתך. ""אתה [א1] מתבונן [/א1] בנושא שיהיה בעל ערך לגיטימי למחקר, ובו בזמן [א2] יכבוש [/א2] את דמיונו של פקיד התוכנית"", אומר וורן מילר, איש מדעי המדינה באוניברסיטת אריזונה.",BEFORE,BEFORE
27.38.301,27,38,301," בכך הלך במסלול [א1] שנוסה [/א1] במדינות אחרות: מנהיגים בעלי תפיסת עולם והתנהגות טוטליטריות נשענים על כמיהתה של אוכלוסיית השוליים להיות שותפת לפעילות קיבוצית הקורעת בפניה פתח לעלייה במעמד החברתי, ועל הפחת התלהבות מלאכותית בעזרת תעמולה מטרפת. ההתלהבות, [א2] אמר [/א2] ההיסטוריון ריימון ארון, מקנה לאדם אשליה שיש לו חלק בחיי הכלל ובמסע לקראת ניצחון.",VAGUE,VAGUE
81.0.0,81,0,0,"עובדי מסוף המטענים בנמל התעופה בן גוריון (ממ""ן) [א1] מאיימים [/א1] לשבש את העבודה אם [א2] תמומש [/א2] התכנית של רשות החברות הממשלתיות להעמיד למכירה 62% ממניות ממ""ן ליזמים פרטיים. ועד עובדי ממ""ן שיגר בימים אלה מכתב למנכ""ל רשות החברות הממשלתיות, זאב רפואה, שבו הוא טוען שההחלטה למכור נתח זה ממניות ממ""ן לגורמים פרטיים, מהווה שינוי בעמדת החברה ופגיעה באינטרסים של העובדים, ""שהם חלק מהמלאי העסקי של החברה"", כהגדרת הוועד.",BEFORE,BEFORE
63.6.46,63,6,46," החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך נתן פרוף נחום גרוס תשובה מקורית: אם העסק היה מרוויח גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי מדובר היה ביוזמה פרטית. אם העסק הפסיד [א1] וחדל [/א1] להתקיים, [א2] מדובר [/א2] ביוזמה פרטית קלאסית.",EQUAL,BEFORE
27.25.212,27,25,212," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג [א1] מתרגשת [/א1] [א2] ובאה [/א2] על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",EQUAL,EQUAL
27.83.605,27,83,605," לכאורה היה מקום לחשוד במערכת החקירה והמשפט הישראלית כי רק [א1] העמידה [/א1] פנים שאכן באה לחקור את הנסיבות שבהן סאלם איסמעיל מובארק ""מצא את מותו"". היו כמה תחנות בדרך גלגוליה של הפרשה, [א2] שעוררו [/א2] חשד ליחס מופקר לחיי אדם מצד יחידות משמר הגבול הנוגעות בדבר, ולגישה צינית מצד שלטונות המשפט והחקירה.",BEFORE,BEFORE
3.0.6,3,0,6,"הידיעה [א1] שפורסמה [/א1] תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו [א2] הביע [/א2] התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",AFTER,AFTER
15.41.168,15,41,168," המקורות הפלשתיניים הוסיפו כי כוחות צה""ל [א1] עצרו [/א1] רבים מן המתפרעים. אתמול [א2] הושלכו [/א2] ארבעה בקבוקי תבערה על כוחות של צה""ל ברפיח.",VAGUE,VAGUE
101.12.153,101,12,153," אבי נימני שילח כדור מתוחכם לעור שחדר לרחבת חולון ובאין מפריע [א1] בעט [/א1] שטוחות לרשתו של ביטרן. החלפתו של ארמלי הגרוע במחצית השניה ובעבר השני החלפתו התמוהה של איציק זוהר ממכבי גרמו לשינוי ביחסי הכוחות, כאשר שחקני חולון החלו ללחוץ על שער מכבי [א2] וצמצמו [/א2] בדקה ה-75 בבעיטת 11 של אבי פס לאחר הכשלת אוחנה ברחבה.",BEFORE,BEFORE
109.24.46,109,24,46," שער השיוויון של צלסי הובקע בבעיטת-11 של דניס ווייס, שקודם לכן בעט את הכדור [א1] שפגע [/א1] על קו בשער בידו של בלם נוריץ יאן באטרוורת. קפספבינאולדהאם [א2] נותרה [/א2] ראשונה בליגה השניה עם 83 נקודות אחרי ניצחון 4 1 על ווטפורד, המדורגת אחרונה עם 9 נקודות בלבד.",BEFORE,VAGUE
45.16.59,45,16,59," זה ליבו של הגוף שחוסיין [א1] נסמך [/א1] עליו. אם מדובר עדיין בבודדים, מצבו של המלך איננו חמור, אבל ייתכן שאנשי הגיהאד האיסלמי, שיזמו את הפעולה, ביקשו להכות את המשטר ע""י בחירת חברי חוליה [א2] הנמנים [/א2] על הגוף הנאמן ביותר למלך.",BEFORE,BEFORE
27.23.133,27,23,133," אצל פעילי ""כך"" יצר עולם מושגים משיחי, [א1] וחיבר [/א1] אותם בקשר סהרורי אל אלוהים. הוא [א2] כתב [/א2] ודיבר על מעורבות הבורא במהלך העניינים הארצי.",EQUAL,EQUAL
67.2.4,67,2,4," מהלשכה המרכזית לסטטיסטיקה נמסר אתמול שכ581 מיליוני דולר מתוספת זו [א1] נובעים [/א1] מעליית ערך ייבוא הדלק, ו29 מיליון ד מייבוא אוניות ומטוסים. בחודשים אוגוסט וספטמבר [א2] עלו [/א2] המחירים של מוצרי האנרגיה שיובאו לישראל ביותר מ05% לעומת יוני ויולי, לפני פרוץ המשבר במפרץ.",AFTER,EQUAL
27.67.421,27,67,421, השבוע שוב [א1] חשף [/א1] שר ההיסטוריה את חיוכו האירוני: מחולל רעיון הטרנספר נפל קורבן על מזבח רעיונותיו בשעה שתורתו נמצאת בשיא תפוצתה. כהנא [א2] צדק [/א2] בתחזיותיו.,AFTER,VAGUE
27.25.167,27,25,167," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו [א1] יגיע [/א1] לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה [א2] וזוכה [/א2] לגאולה שלמה.",VAGUE,VAGUE
27.83.608,27,83,608," לכאורה היה מקום לחשוד במערכת החקירה והמשפט הישראלית כי רק העמידה פנים שאכן [א1] באה [/א1] לחקור את הנסיבות שבהן סאלם איסמעיל מובארק ""מצא את מותו"". היו כמה תחנות בדרך גלגוליה של הפרשה, [א2] שעוררו [/א2] חשד ליחס מופקר לחיי אדם מצד יחידות משמר הגבול הנוגעות בדבר, ולגישה צינית מצד שלטונות המשפט והחקירה.",BEFORE,BEFORE
7.28.55,7,28,55," טום הארקין הליברלי, ויריבו הרפובליקאי השמרן טום טקי, אמנם לא יכלו להסכים על שום עניין, אבל נטו להסכים על המפרץ הפרסי. שניהם [א1] תומכים [/א1] בנשיא, ושניהם [א2] מאמינים [/א2] בצורך בזהירות.",EQUAL,EQUAL
108.24.74,108,24,74," בינתיים ראשון לציון מפתיעה. אומר ברקוביץ: ""גם בשנה שעברה היינו הפתעת הליגה בסיבוב הראשון, ואתם [א1] יודעים [/א1] מה [א2] קרה [/א2] בסופו של דבר.",AFTER,AFTER
115.4.17,115,4,17," הרחק מהמולת הדרבי האשדודי המאכזב התברג מוביל חדש בארצית: הפועל ר""ג, [א1] שניצח [/א1] 3 1 את מכבי שעריים ולו 2 נקודות יותר מעירוני שאיבד את הפסגה. למקום השלישי עלה מכבי יבנה [א2] שניצח [/א2] את הפועל טבריה 1 0.",VAGUE,VAGUE
17.17.136,17,17,136," אין ודאות כי חברי התנועה המאורגנים [א1] יבקשו [/א1] לנצל את ההיתר הזה, אם כי אין להקל ראש בידיעה כי ""ייתכן שבודדים בתנועה מכינים, או יכינו בימים הקרובים, רשימות של ערבים, אנשי שמאל ותקשורת ויסמנו אותם כמטרות לפגיעה"" (""הארץ"", 811). מספיק כי מישהו, גם אם אין לו שום קשר עם התנועה, [א2] יחפש [/א2] לעצמו קורבן מבין אלה השייכים לשלוש הקטגוריות.",VAGUE,VAGUE
69.10.74,69,10,74," רפואה [א1] מזכיר [/א1] כי בישיבה עם שר האוצר ושר התעשייה והמסחר, הוחלט על מכירת השליטה בכימיקלים לישראל. [א2] הוחלט [/א2] שהחברה תכין הערכה כלכלית הנוגעת לשוויה.",AFTER,AFTER
63.5.29,63,5,29," בשלושה נושאים עיקריים [א1] עסק [/א1] הכנס: ביוזמות הכלכליות הלא-יהודיות שהיו בראשית המאה ברחבי ארץ-ישראל, ביוזמות הפרטיות ביישוב הישן בעיקר בירושלים ובצפת, וביוזמות ביישוב החדש, בעיקר במושבות הברון. החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך [א2] נתן [/א2] פרוף נחום גרוס תשובה מקורית: אם העסק היה מרוויח גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי מדובר היה ביוזמה פרטית.",BEFORE,EQUAL
7.9.15,7,9,15," איובה שילמה את המחיר עד אמצע שנות ה80. כלכלתה היתה [א1] שקועה [/א1] במיתון קשה, בשעה שרוב המדינות האחרות בארה""ב [א2] נהנו [/א2] משגשוג חסר תקדים.",EQUAL,EQUAL
11.67.188,11,67,188," הם סבורים שיש אירוניה בכך שמענקי קרנות באים בדרך כלל מטיפוסים שמרניים, אך הקרן לובשת לעיתים קרובות חזות של שמאלה מהמרכז בהנהגת הפילנטרופואידים (המונח [א1] שטבע [/א1] דווייט מקדונלד בקרן פורד), שבסופו של דבר מנהלים אותם. קריסטול וחבריו השמרנים עשו שני דברים: ראשית, הם [א2] עודדו [/א2] חברות לתעל את הפילנטרופיה שלהן ליוצאים מן הכלל של כלל זה, כמו קרן גון מ.",VAGUE,VAGUE
15.23.75,15,23,75," אמש דוווח מפי מקורות פלשתיניים על תושב דיר אל באלח, בן 51, שנפצע באורח בינוני [א1] והועבר [/א1] לביה""ח תל-השומר. בשרות בתי הסוהר בצה""ל [א2] חוקרים [/א2] את נסיבות מותו של עטיה עבדלל עטי מחמוד זענין, בן 63, חקלאי מבית חנון, נשוי ואב לשבעה ילדים, שנמצא תלוי אתמול בתאו שבכלא עזה.",VAGUE,VAGUE
27.25.194,27,25,194," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית [א1] קרבה [/א1] והולכת, באופן האפוקליפטי שבו היא [א2] מתוארת [/א2] בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",AFTER,AFTER
89.10.59,89,10,59," במסיבת עיתונאים שלשום אמר הקצין [א1] הממונה [/א1] על החקירה, גוזף בורלי, כי ייתכן שהמניע לרצח לא יתברר לעולם. אל חוקרי משטרת ניו-יורק [א2] הצטרפו [/א2] אנשי הכוח המיוחד ללחימה בטרור וחוקרי האף-בי-איי, המנסים לגלות אם לחשוד היו קשרים בין-לאומיים כלשהם.",BEFORE,BEFORE
17.0.2,17,0,2,"להזמנה של ארגון בניו-יורק לבוא להרצאה של מאיר כהנא לא [א1] נענו [/א1] יותר מששים איש, אבל אלפי יהודים נכחו בלוויה הסמלית שתומכיו ערכו לו לפני העברת הארון לארץ. מעולם לא [א2] עלה [/א2] בידי כהנא להזעיק רבבות בני אדם לאסיפה או הפגנה כלשהי, אבל אחרי ארונו בירושלים הלכו המונים.",AFTER,AFTER
116.2.5,116,2,5," מכבי, שניצח גם במשחק הראשון בתל אביב 3 0, [א1] יתמודד [/א1] בסיבוב השני עם פרטיזן בלגרד החזקה. בטורניר לקבוצות [א2] מחזיקות [/א2] גביע הודח הפועל בת ים, אחרי שנוצח בגומלין 0 3 בידי הקבוצה הבלגית גנאק רוזלסר.",AFTER,AFTER
3.0.18,3,0,18,"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, [א1] שמסרה [/א1] את הידיעה מפי הורים (אין יודעים אם [א2] מדובר [/א2] בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",VAGUE,AFTER
63.10.81,63,10,81," פרוף ישראל קולת טען כי ד""ר ארתור רופין, שעמד בראש המשרד הארצישראלי, [א1] הראה [/א1] את הדרך לשילוב בין יוזמה פרטית לציבורית. בין היזמים הפרטיים בתחילת המאה ובמאה [א2] שעברה [/א2] הוזכרו הטמפלרים, שלמרות מספרם המועט (2,000 בתקופת השיא שלהם) השפיעו השפעה מכרעת על הכלכלה החופשית היהודית, ובעיקר בתחום הבנייה במושבות.",VAGUE,AFTER
111.9.98,111,9,98," הפועל ירושלים הותיר את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא [א1] השיגו [/א1] ניצחון, כאשר גבר על הנתנייתים 1 0 ודירדר אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא. הקבוצה הסימפטית מכפר סבא הפכה למסננת של הליגה וכל קבוצה [א2] מייחלת [/א2] להתמודד עם כפר סבא, המחלצת את יריבותיה מהמשבר.",BEFORE,BEFORE
69.9.71,69,9,71," קפכות, מנכ""ל רשות החברות הממשלתיות, שלח השבוע ל, יו""ר דירקטוריון כי""ל, תזכורת [א1] הנוגעת [/א1] למכירת השליטה בחברה. רפואה [א2] מזכיר [/א2] כי בישיבה עם שר האוצר ושר התעשייה והמסחר, הוחלט על מכירת השליטה בכימיקלים לישראל.",BEFORE,EQUAL
1.6.19,1,6,19," המאמן רז אמר, כי קביעת משחקי המיבחן תיעשה רק לאחר שיתברר אם הטורניר יהיה בישראל. המאמן רז ביקש שנבחרת הנוער [א1] תתמודד [/א1] עם האולימפיים של פולין, אך המשחק לא [א2] יצא [/א2] לפועל בגלל חוסר תיאום לגבי המועד.",EQUAL,EQUAL
109.21.31,109,21,31," אסטון וילה, [א1] שהודחה [/א1] בשבוע שעבר מגביע אופ""א בידי אינטר מילאנו, הבקיעה אתמול שער ראשון בליגה אחרי חודש מרגלי הבלם הדני קנט נילסן בדקה ה-16, אבל הסתפקה ב-1 1 במגרשה עם נוטינגהאם שהישוותה בדקה ה-87. בדקה ה-06 [א2] החטיא [/א2] דייויד פלאט בעיטת-11 לאסטון וילה.",BEFORE,BEFORE
105.3.12,105,3,12," צעדו של מראדונה [א1] בא [/א1] בעקבות תביעה של מנהלי המועדון להעניש את הכדורגלן הארגנטיני הסורר, שתחילה סירב לטוס עם נאפולי למשחק נגד ספרטק במוסקווה, אך לבסוף יצא במטוס סילון פרטי ולא מנע הדחת קבוצתו בבעיטות-11 מטרים. סמפדוריה (11 נק) [א2] תשמור [/א2] על הפיסגה אם תנצח כצפוי בביתה את פיזה.",BEFORE,BEFORE
17.5.49,17,5,49," האש הזאת [א1] תוסיף [/א1] ללחוש, גם אם הלהבה של יום קבורתו של מאיר כהנא תדעך במקצת. אם בעקבות הפיגועים בבקעה, באשקלון ובצומת אלונים היה מקום להעלות את הסברה כי האינתיפאדה [א2] נכנסת [/א2] לשלב חדש והיא מתחילה להרחיב את מסגרת ההתמרדות בשלטון הכיבוש למלחמה בעם היהודי, ייתכן כי זה שרצח את מאיר כהנא עומד לגרור את העם היהודי להרים את הכפפה שנזרקה לעברו מהצד הערבי-פלשתיני.",AFTER,AFTER
27.37.291,27,37,291," כהנא [א1] פנה [/א1] למגזרים היותר נידחים של החברה הישראלית כדי לשאוב מתוכם את כוחו הפוליטי. בכך הלך במסלול שנוסה במדינות אחרות: מנהיגים בעלי תפיסת עולם והתנהגות טוטליטריות [א2] נשענים [/א2] על כמיהתה של אוכלוסיית השוליים להיות שותפת לפעילות קיבוצית הקורעת בפניה פתח לעלייה במעמד החברתי, ועל הפחת התלהבות מלאכותית בעזרת תעמולה מטרפת.",AFTER,AFTER
69.7.56,69,7,56," קפכות במסגרת יום העיון שערך אתמול המרכז הישראלי לניהול הודיע מנכ""ל המי""ל, כי נבחר פה אחד ליו""ר המי""ל, [א1] וזכה [/א1] למחיאות כפיים באולם גן אורנים. ליום העיון, [א2] שעסק [/א2] בתוכנית הכלכלית, הצליח המי""ל להביא כ753 איש, מה שמלמד על ההתעניינות בנושא וברשימת המרצים המכובדת.",AFTER,EQUAL
119.19.59,119,19,59," לפיד מתלונן על בעיה נוספת: ""תקציב של סדרה פה הוא רק תקציב המזון של הפקת סדרה בגרמניה, למשל"". לפיד [א1] תבע [/א1] כי בבימוי הסדרה לא יהיו הצחקות לשמן, [א2] הנובעות [/א2] מסיטואציות קיצוניות (סלפסטיק).",BEFORE,AFTER
15.12.55,15,12,55, מקורות פלשתיניים דיווחו שהתקריות [א1] החלו [/א1] בכמה מחנות פליטים כבר ביום שישי. מאות תושבים תקפו את משטרת עזה באבנים ובמוטות ברזל [א2] וניפצו [/א2] שמשות ופנסים בכלי רכב.,EQUAL,EQUAL
15.11.47,15,11,47, כרוז [א1] שהופץ [/א1] קרא ליום הסלמה בשטחים. מקורות פלשתיניים [א2] דיווחו [/א2] שהתקריות החלו בכמה מחנות פליטים כבר ביום שישי.,VAGUE,BEFORE
27.80.555,27,80,555," הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן [א1] פרשה [/א1] התביעה את ראיותיה, [א2] הגיעו [/א2] שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות שירו השניים לא גרמו לסיכון חיי אדם.",BEFORE,BEFORE
63.13.107,63,13,107," ד""ר דן גלעדי הדגיש שלמרות שההיסטוריוגרפיה היהודית עוסקת בעיקר בהתיישבות החקלאית היהודית, מרבית האוכלוסייה היהודית היתה עירונית מובהקת לכל אורך התקופה. הסתבר בכנס, שלמרות הדימוי [א1] הרווח [/א1] של ""היישוב הישן"" כמכלול של זקנים [א2] שעלו [/א2] ארצה רק כדי להתפלל ולהיקבר בה, היו בציבור זה יוזמות כלכליות של קבוצות ופרטים.",AFTER,AFTER
83.4.6,83,4,6," בסיורים [א1] שתציע [/א1] החברה ייכללו כל יעדי התיירות בארץ. כן [א2] יוצעו [/א2] סיורי טוס וסע, חופשות ריפוי בים המלח וסיור משותף ישראל-מצרים, תוך דגש על היסטוריה עתיקה.",EQUAL,EQUAL
83.3.5,83,3,5, כן תקיים החברה שלוש טיסות שכר שבועיות לישראל בעונת תיירות הקיץ הקרובה. בסיורים [א1] שתציע [/א1] החברה [א2] ייכללו [/א2] כל יעדי התיירות בארץ.,EQUAL,AFTER
63.5.30,63,5,30," בשלושה נושאים עיקריים [א1] עסק [/א1] הכנס: ביוזמות הכלכליות הלא-יהודיות שהיו בראשית המאה ברחבי ארץ-ישראל, ביוזמות הפרטיות ביישוב הישן בעיקר בירושלים ובצפת, וביוזמות ביישוב החדש, בעיקר במושבות הברון. החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך נתן פרוף נחום גרוס תשובה מקורית: אם העסק היה [א2] מרוויח [/א2] גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי מדובר היה ביוזמה פרטית.",AFTER,AFTER
111.6.56,111,6,56," אל המקום השני נסוג בית""ר ירושלים, שירד לנגב [א1] ואיפשר [/א1] למארחו בבאר שבע להשיג את ניצחונו הראשון העונה (2 0), אחרי סידרה בלעדית מפתיעה של 5 תיקו בזה אחר זה. בית""ר ת""א נסוג למקום השלישי אחרי [א2] שנחל [/א2] הפסד ראשון להפועל תל אביב, שהיה זה ניצחון הבכורה שלו (1 0) משער של יוסי אבוקסיס.",VAGUE,VAGUE
11.46.120,11,46,120," אז הוא גילה עניין בגורמים [א1] המשפיעים [/א1] על שיעור המצביעים, ופקיד התוכנית גילה עניין בשיעור המצביעים הנמוך בקרב בני מיעוטים. [א2] נראה [/א2] היה שזה זיווג טוב.",BEFORE,BEFORE
115.24.75,115,24,75, 2 דקות מאוחר יותר הכשיל נעים את עזריה ברחבה ואהוד עידן [א1] צימק [/א1] את התוצאה בבעיטת 11. יוסי גורודנה [א2] ביסס [/א2] נצחון קבוצתו בנגיחה 01 דקות לסיום.,BEFORE,BEFORE
37.9.39,37,9,39," טוטנהאם, המפגרת ב-5 נקודות אחרי ארסנל במקום השלישי, [א1] תארח [/א1] את ווימבלדון. פיטר ריד הוותיק, שהחליף זמנית את קולין הארווי, [א2] יוביל [/א2] ביום א את מנצסטר סיטי למשחק החוץ שלה בלידס.",VAGUE,VAGUE
11.4.4,11,4,4," פרסום רשימת [א1] הזוכים [/א1] השנה, כמו תמיד, די בו כדי לגרום לסופרים, לאמנים, לאקדמאים ולפעילים במסגרות שונות ברחבי ארצות הברית כולה לצפות לרשימת השנה הבאה, כשבלבם מקננת התקווה שאולי גם הם ייכללו בה. אחרי ככלות הכל, 63 [א2] הזוכים [/א2] אם לשפוט על פי הכתוב עליהם בעיתונות אינם נראים מיוחדים כל כך.",EQUAL,EQUAL
69.29.190,69,29,190," פרידמן עדיין לא החליט היכן יעבוד, אבל [א1] אומר [/א1] שאינו מודאג ומציין שהוא משפטן. קפכות, 34, בוגר מדעי המדינה באון בר-אילן, אל""ם (מיל) מחיל האוויר, [א2] מונה [/א2] למנהל אגף התפעול של חברת שח""ל (שירות חירום ללב).",VAGUE,AFTER
109.24.47,109,24,47," שער השיוויון של צלסי הובקע בבעיטת-11 של דניס ווייס, שקודם לכן בעט את הכדור [א1] שפגע [/א1] על קו בשער בידו של בלם נוריץ יאן באטרוורת. קפספבינאולדהאם נותרה ראשונה בליגה השניה עם 83 נקודות אחרי ניצחון 4 1 על ווטפורד, [א2] המדורגת [/א2] אחרונה עם 9 נקודות בלבד.",BEFORE,VAGUE
27.62.408,27,62,408," בארץ שיחרר בלמים אצל קבוצות השוליים, והצליח להניח על השולחן רעיונות שגם אנשים מן היישוב הוגים בהם, אך אינם [א1] מעיזים [/א1] לבטא אותם (עד לעת האחרונה). הוא [א2] ניגן [/א2] באופן ציני על הפער העדתי.",BEFORE,BEFORE
27.3.24,27,3,24," הוא [א1] דיבר [/א1] ברהיטות, משלב בנאומו פסוקים מהמקורות, מרים מדי פעם את קולו, אבל לא מתלהט. שני עיתונאים צעירים [א2] הושיטו [/א2] לעברו מכשירי הקלטה.",BEFORE,BEFORE
99.48.36,99,48,36," הבקרה, כולל היציאות לחו""ל להיכן, לכמה זמן ומספר הנוסעים [א1] נעשית [/א1] באמצעות מחשב. כל פעולה של איגוד [א2] נרשמת [/א2] עם פירוט התקציב המצטבר, כמה הוצא בפועל ומה היתרה.",EQUAL,EQUAL
37.14.43,37,14,43,", סנדרלנד קובנטרי, אסטון וילה נוטינגהאם, דרבי מנצסטר יונייטד. יהיה מיפגש המוקד בין האלופה גלאזגו ריינגרס [א1] למוליכה [/א1] דנדי יונייטד, שתי קבוצות שנחלו שלשום אכזבות בגביעי אירופה (דנדי יונייטד הובסה בביתה 0 4 בידי ארנהם מהולנד וריינגרס [א2] סיימה [/א2] רק 11 בבית עם הכוכב האדום בלגראד).",BEFORE,BEFORE
89.8.36,89,8,36," הוא [א1] הכחיש [/א1] שרצח את כהנא. לאחר סדרת חיפושים בדירות שבהן [א2] התגורר [/א2] א-נוסייר, ממשיכים החוקרים להאמין שפעל לבדו.",AFTER,AFTER
11.60.146,11,60,146," אומרים שמרכז הוועידות והלימודים של קרן רוקפלר בבלאגיו שבאיטליה הוא מקום טוב לחישול קונסנזוס על בעיות דחופות של העולם. גם אם לא [א1] ייווצר [/א1] קונסנסוס חדש מאלכימיה זו, קרוב לוודאי [א2] שייצא [/א2] כרך של ניירות.",BEFORE,BEFORE
27.25.211,27,25,211," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל [א1] מביא [/א1] את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה [א2] וזוכה [/א2] לגאולה שלמה.",BEFORE,BEFORE
15.52.259,15,52,259," רעולי הפנים ירו מתוך בית ספר של אונרוו""א ונמלטו במכונית מרצדס כחולה. דובר צה""ל מסר שהסיור [א1] השיב [/א1] באש אך לא [א2] דוח [/א2] על נפגעים.",BEFORE,BEFORE
108.17.59,108,17,59," הליגה שלנו מתחילה להיות כמו הליגה האיטלקית, עם הרבה ניצחונות חוץ. אני [א1] בטוח [/א1] שננחל הפסדים נוספים למרות שתיאורטית, אם לא נפסיד עד סוף הליגה [א2] ונשמור [/א2] על יתרון 32 נק מול מכבי, נהיה ראשונים"".",BEFORE,BEFORE
11.62.158,11,62,158," בקרב אקדמאים שאינם מוזמנים לוועידות אלה [א1] שוררת [/א1] ציניות רבה באשר למטר כרכי המאמרים והניירות המונפקים בחסות קרנות. אין זה סביר שעל שולחנות עיתונאים ומעצבי מדיניות [א2] רובצים [/א2] כל כרכי ""אמריקן אקונומיק ריוויו"" של שלוש השנים האחרונות, אך בהחלט הגיוני שיש להם כמה כרכים המספקים מידע בנושא נתון במינונים קטנים וחזקים.",EQUAL,VAGUE
13.15.63,13,15,63, אחרי השחרור [א1] נעלמו [/א1] עקבותיו. בית משפט בליון [א2] דן [/א2] אותו למוות שלא בפניו.,BEFORE,BEFORE
59.4.27,59,4,27," כללים אלה גם [א1] יאפשרו [/א1] למכון לבדוק את מערך ועדות התקינה בישראל במקביל למערך ועדות תקינה בין-לאומיות, ולהגביר את מעורבותו בהשוואת תקנים ישראלים לתקנים הבין-לאומיים. במכון התקנים [א2] מאמינים [/א2] שתהליך זה יהיה לטובת היצרנים והצרכנים כאחד.",AFTER,AFTER
