text,label,named_label
" כהנא אומר בו לערבים שהוא איננו שונא אותם. הוא [א1] אוהב [/א1] יהודים ומבין בהחלט שהערבים [א2] מתעבים [/א2] את היהודים, ורואים בהם זרים שבאו להשתלט על ארצם ועל אדמתם.",2,EQUAL
" נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, [א1] טען [/א1] כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"". לשם איזון הנושא, עלי לציין כי אני [א2] נמנה [/א2] על ההורים שהביעו את הסכמתם לקיום הטיול.",1,AFTER
" בישיבה השבועית של מזכירות ההסתדרות במרחב חיפה שהתקיימה אתמול [א1] נמסר [/א1] כי בשבועיים האחרונים חלה עלייה בדרישה לפועלים בענף הבנייה, לרבות דרישה לפועלים בלתי מקצועיים, אך נוכח השכר הנמוך המוצע לדורשי העבודה, ההענות היתה מעטה. בישיבה [א2] הוחלט [/א2] שאגודת פועלי הבניין בהסתדרות מרחב חיפה, תגיש בימים הקרובים הצעה לשינוי במבנה השכר של פועלי הבניין במטרה למשוך עובדים לענף זה.",0,BEFORE
" הבנות בעיקר [א1] סובלות [/א1] מ""ציפיות סותרות"" של הוריהן, אומר היועץ הפסיכולוגי בבתי-ספר בברלין, גומהור טקבאסרן: המסר הוא ""אסור לך לבלוט אבל את חייבת להישאר טורקייה"" (לבלוט בסביבה ולעורר את לעגה על-ידי בגדים הנחשבים צנועים ומטפחת ראש), סתירה שאינה ניתנת ליישוב. כמעט כל הילדים בגילאי בית-ספר הבאים למשרד לייעוץ משפחתי בוואדינגר [א2] סובלים [/א2] מהרטבת לילה, אומר טקבסארן.",3,VAGUE
 פול גאסקוין [א1] קבע [/א1] 1 0 לטוטנהאם בדקה ה-01 אולם אלן קורק הישווה בדקה ה-72. בדקה ה-34 [א2] עלתה [/א2] ווימבלדון ליתרון 21 משער של פול מקגי.,0,BEFORE
" סכום התביעה, [א1] נאמר [/א1] בתביעה, הוא הסכום לאחר הפחתה של העמלות המגיעות לנתבעים. טרם [א2] הוגשה [/א2] בקשת רשות להתגונן.",0,BEFORE
" כובש לבבות יותר לדקלם כמה חשוב להגן על זכויות אזרח, להתנגד לכיבוש צבאי וכיוצא באלה מה שכאילו הזמין את סדאם חוסיין לטפלל את דעת הקהל באמצעות בני הערובה. היו שהדם [א1] עלה [/א1] לראשם כאשר שמעו את הנשיא בוש [א2] מותח [/א2] גזירה שווה בין סדאם לבין היטלר.",1,AFTER
" לקראת הבחירות של נובמבר 8891, כאשר סקרי דעת הקהל ניבאו לו הצלחה של שלושה עד שבעה מנדטים, האמינו מעריציו כי יד אלוהים מפלסת את מצעדו אל כס שר הביטחון. הם היו משוכנעים שתוצאות הבחירות יחייבו את שיתופה של ""כך"" בממשלה, וכי כהנא יהיה בעמדת מיקוח [א1] שתאפשר [/א1] לו לקבוע מדיניות חדשה לחלוטין כלפי הערבים (בישראל ובשטחים; כהנא ואנשיו לא [א2] עשו [/א2] הבחנה ביניהם), היינו: לבצע את רעיון הטרנספר.",1,AFTER
" פרסום רשימת [א1] הזוכים [/א1] השנה, כמו תמיד, די בו כדי לגרום לסופרים, לאמנים, לאקדמאים ולפעילים במסגרות שונות ברחבי ארצות הברית כולה לצפות לרשימת השנה הבאה, כשבלבם מקננת התקווה שאולי גם הם ייכללו בה. אחרי ככלות הכל, 63 הזוכים אם לשפוט על פי הכתוב עליהם בעיתונות אינם [א2] נראים [/א2] מיוחדים כל כך.",0,BEFORE
" גם לאחר בחירתה חזרה והצהירה שתיאבק בעד חוק גירושין והפצת אמצעי מניעה שני אלמנטים מרכזיים בהם נאבקת קשות הכנסייה הקתולית וכן בעד התפייסות עם צפון אירלנד. בניגוד למפלגה השלטת, אין היא [א1] מזוהה [/א1] עם הקתולים במחוז זה, והיא [א2] פנתה [/א2] גם לפרוטסטנטים שם להושיט יד.",0,BEFORE
" במפלגה השמרנית מסתמנת קבוצה חזקה המתכוונת להעמיד את מייקל הסלטיין כמועמד נגד מארגרט תאצר, בהתמודדות הקרובה על המנהיגות, שנקבעה ל02 בנובמבר. גורמים [א1] המקורבים [/א1] לתאצר [א2] אמרו [/א2] שהיא רואה בשר החוץ, דאגלס הרד, את יורשה במקרה של ""תקרית אוטובוס"", מונח שמשתמשים בו כדי לציין למי למסור את השלטון אם המנהיג יידרס.",0,BEFORE
" כך מדווח כתב העיתון ""ואשינגטון פוסט"" מפי כתבו בירושלים. זהו הדיווח השני, בשבוע האחרון של כתב אמריקאי מישראל, [א1] האומר [/א1] כי ישראל מודאגת מהיעדר תיכנון משותף בין ואשינגטון לירושלים בדבר אפשרות שידרש תיאום בין שתי המדינות, אם [א2] יפרוץ [/א2] עימות צבאי במפרץ.",0,BEFORE
" עובדה: תושבי רחוב סירקין קיבלו הודעה על כך בכתב בחודש יולי (בלי לציין תאריך מדויק), עם התנצלות ראויה לשבח על אי הנוחות שתיגרם לתושבים. הקבלן האחראי במקום לא [א1] שעה [/א1] לטענות השכנים המתוסכלים [א2] ופטר [/א2] אותם בלא בלום.",0,BEFORE
" באחרונה הוחלפה שיטה זו ב""שיקול דעת"" של שרי האנרגיה והאוצר. הוא [א1] טען [/א1] כי העלאת מחירי הדלק [א2] תורמת [/א2] להאצת האינפלציה.",1,AFTER
" התוכנית הזו שידרה יומרנות תרבותית שלא הצדיקה את עצמה, ותחושה של נחיתה בטריטוריה גבולית סמוכה. אולי אשם המדיום הטלוויזיוני, [א1] שמצטייר [/א1] כאלרגי לספרות ולתרבות, וכל מעייניו [א2] מרוכזים [/א2] בחיפוש אחר בידור בכל מחיר.",1,AFTER
"הליגה הלאומית בכדורסל [א1] תצא [/א1] היום בתום המחזור ה-9 לפגרה של חודש, בגלל הכנות הנבחרת למיפגשים עם צרפת, ברית המועצות וצכיה בגביע אירופה לאומות. שני המחזורים שהיו בשבוע [א2] שעבר [/א2] וזה שיהיה הערב יכולים לתת אינדיקציה לגבי אופיה של הליגה, חוזקה וחלוקת הכוחות בה, אבל עדיין אין לקבוע מסמרות אלא רק הערכות.",1,AFTER
" שני עיתונאים צעירים [א1] הושיטו [/א1] לעברו מכשירי הקלטה. הוא לא התבלבל, והם נראו כמי [א2] שמצאו [/א2] שלל רב.",0,BEFORE
" הסכמה על כך [א1] הושגה [/א1] בתום סדרת פגישות בין מנכ""ל משרד התיירות, אברהם רוזנטל, לגורמי תיירות ותעופה בבודפשט. מדין-וחשבון שהגיע אתמול לירושלים [א2] עולה [/א2] כי בתום פגישה בין רוזנטל לבין מנכ""ל חברת התעופה הלאומית של הונגריה, מאלב, סוכם כי מה03 בנובמבר עד ה7 בדצמבר תבקר בישראל משלחת של 04 עיתונאי תיירות מהונגריה.",0,BEFORE
" ""בני"". אז [א1] שינה [/א1] המו""ל את טעמו [א2] והחל [/א2] לשלם לו לפי הברות, ומיד הופיעה בספר דמות חדשה של גיבור מגמגם.",0,BEFORE
" המכבים ניצלו עד תום את תסמונת התמימות שממנה [א1] סובלת [/א1] חולון במשחקיה הביתיים. קשרי מכבי, נימני, קלינגר, זוהר ושוהם [א2] שהחליף [/א2] את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין מפריע באגף הימני, שילח כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0.",3,VAGUE
" מי שחולש על הכספים הוא ראש העיר הקשור בארגוני הפשע. חלק חשוב מהתקציבים [א1] שאושרו [/א1] בזמנו [א2] מופקדים [/א2] בבנקים המקורבים לראש הממשלה לשעבר, הדמו-נוצרי דא מיטה, בן האזור.",0,BEFORE
" נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם [א1] מדובר [/א1] בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"". לשם איזון הנושא, עלי לציין כי אני נמנה על ההורים [א2] שהביעו [/א2] את הסכמתם לקיום הטיול.",1,AFTER
" בגלל התראה של דקות ספורות בלבד, בשיטה העתיקה והפרימיטיבית של כרוז צעקן, [א1] נמצאו [/א1] רבים שלא הספיקו למלא דליים וקומקומים. מדוע? הרי העבודות להחלפת הצנרת באותו מקום (רחוב סירקין), [א2] תוכננו [/א2] בקפדנות חודש ימים מראש.",1,AFTER
" ""אפשר להבין זאת, פאפא"", הוא קרא בחזרה, ""אחרי הכל, אותי נגזר עליך לעשות בכוחות עצמך בלבד"". בספר ""רועה הזאבים"", מאת אלכסנדר דיומא האב, כורת הסנדלר טיבו, אדם שאביו [א1] דאג [/א1] להעניק לו חינוך ""למעלה ממעמדו"", ברית עם השטן, [א2] המופיע [/א2] בדמות זאב שחור ואימתני.",0,BEFORE
 הוא ראה את פניהם של רוצחים [א1] שחיסלו [/א1] בבית הקפה כמה מיריביהם. הנער [א2] חוסל [/א2] בידי נער אחר בן 61 הקשור במאפיה.,0,BEFORE
" קפספבינההתאחדות כמוסד גג לכל ענפי הספורט, לא [א1] תיסגר [/א1] בפני ענפים. זה [א2] מחייב [/א2] שינוי תקנוני.",1,AFTER
" המחירים [א1] הועלו [/א1] לעתים בסכומים קטנים של 5,000 דולר, עד שהמחיר קפץ ל067 אלף דולר, בכ04% יותר ממה שנדרש בתחילה. יחד עם המע""ם [א2] ישלמו [/א2] המוכרים כ509 אלף ד.",0,BEFORE
" רומא הפוליטית מודאגת מאוד מהתפתחויות אלה, אף שחלק ממנהיגיה קשור בדרך זו או אחרת בפשע המאורגן. ועדה פרלמנטרית עוקבת באחרונה אחרי אלפי מיליארדים של לירטות, שהוזרמו לדרום אחרי רעש האדמה של נובמבר 0891, שבו כפרים [א1] נהרסו [/א1] כליל, [א2] נהרגו [/א2] 3,100 ונרשמו 200,000 חסרי-גג.",2,EQUAL
" התחרות היתה בהרצליה. קפספקו מתל אביב [א1] ניצח [/א1] במירוץ אופניים שהיה סביב כיכר המדינה בתל אביב, לאחר [א2] שעבר [/א2] 8 ק""ם ב-14.",1,AFTER
" כך מדווח כתב העיתון ""ואשינגטון פוסט"" מפי כתבו בירושלים. זהו הדיווח השני, בשבוע האחרון של כתב אמריקאי מישראל, [א1] האומר [/א1] כי ישראל מודאגת מהיעדר תיכנון משותף בין ואשינגטון לירושלים בדבר אפשרות [א2] שידרש [/א2] תיאום בין שתי המדינות, אם יפרוץ עימות צבאי במפרץ.",0,BEFORE
" ד""ר דן גלעדי הדגיש שלמרות שההיסטוריוגרפיה היהודית [א1] עוסקת [/א1] בעיקר בהתיישבות החקלאית היהודית, מרבית האוכלוסייה היהודית היתה עירונית מובהקת לכל אורך התקופה. [א2] הסתבר [/א2] בכנס, שלמרות הדימוי הרווח של ""היישוב הישן"" כמכלול של זקנים שעלו ארצה רק כדי להתפלל ולהיקבר בה, היו בציבור זה יוזמות כלכליות של קבוצות ופרטים.",0,BEFORE
" שחקני החיזוק הולקומב ופירסון [א1] עשו [/א1] את המוטל עליהם וקלעו את מיכסת הנקודות שמצפים מהם (ביחד 94 נקודות). האכזבה באה דווקא מבינו, שלא [א2] הצליח [/א2] להתמודד עם גבוהי הפועל, ומעושה המשחק שוורצמן שאיבד כדורים רבים.",2,EQUAL
" האחרים, לרבות אנדרו ספנסר, היו רחוקים מכושרם הטוב. מנגד, דווקא שחקני גבת [א1] הפתיעו [/א1] במשחק לחימה, כאשר בשורותיהם [א2] בלטו [/א2] רוברטס ואריה רוזנברג.",1,AFTER
" אלכסנדר דיומא הבן, מחבר ""הגברת עם הקמליות"", [א1] ישב [/א1] בקהל, ובלהט הויכוח קרא לעבר אביו, שהיה על הבמה: ""זו היצירה הכי גרועה שלך, פאפא"". האב לא איבד את שלוות רוחו, [א2] שלח [/א2] אצבע ארוכה לעבר בנו, וקרא: ""יש לי רק יצירה אחת גרועה ממנה, וזה אתה"".",0,BEFORE
" זה כ02 שנה [א1] מתאמצת [/א1] חבורת שמרנים, ביניהם אירווינג קריסטול, להשיג סובסידיה פילנטרופית להוגים רבים יותר מהימין. הם [א2] סבורים [/א2] שיש אירוניה בכך שמענקי קרנות באים בדרך כלל מטיפוסים שמרניים, אך הקרן לובשת לעיתים קרובות חזות של שמאלה מהמרכז בהנהגת הפילנטרופואידים (המונח שטבע דווייט מקדונלד בקרן פורד), שבסופו של דבר מנהלים אותם.",1,AFTER
" ""איש לא אמר הבה ניצור אווירה שבה נוכל לבחור נשיא שמרן"", [א1] זוכר [/א1] לזלי לנקובסקי, אחד השותפים למזימה. לנקובסקי, שניהל את קרן סמית-ריצרדסון וכיום מנהל את מכון הדסון, אומר כי הרעיון לא היה כל-כך לתת מענקים לחשיבה הימנית כשלעצמה, אלא לתגמל חלופות לכל החשיבה השמאלית [א2] שקיבלה [/א2] עד אז תגמולים ומימון.",1,AFTER
" נציג המהנדסים טען בבוררות, כי העירייה [א1] נמנעה [/א1] מלפעול נגד ארגונים ומוסדות אחרים, הממוקמים במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה פג כמו ""מצודת זאב"", ""בית המורה"" ועוד. לטענת המהנדסים מתכחש כיום ראש העירייה להבטחתו זו וכן להתחייבות שנתן, לדבריהם, בשעתו, בבית משפט שדן בעניין דומה [א2] הקשור [/א2] עם מכון התקנים.",3,VAGUE
" עם זאת, נמנעו חברות הביטוח מלנקוט בצעדים נגד הסוכנות בגלל היקפי ביטוח חיים הגדולים שסוכנות זו מוכרת. באחרונה הגיעה הקרן להסכם עם אחד המפעלים הגדולים המתמחים בתעשייה עתירת-ידע, לפיו 1,000 [א1] העובדים [/א1] בו [א2] יצטרפו [/א2] לקרן.",0,BEFORE
"ביטול תחרות המאסטרס היוקרתית בסיף, בהשתתפות 08 הטובים בעולם לצורך ניקוד בדירוג העולמי (כמו בטניס) הינה ביטוי חריף נוסף לבעיה תקציבית חמורה בה [א1] נתקל [/א1] הספורט הישראלי. התמונה [א2] המצטיירת [/א2] עגומה.",0,BEFORE
" במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או בוטלו ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי. שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד [א1] התבוננו [/א1] בהשתאות אל הנעשה בארץ הקיווי: האם [א2] תגשים [/א2] דווקא מפלגה סוציאל-דמוקרטית את חזונו של מילטון פרידמן? בחודש שעבר, כתום קרוב לשש שנות שלטון, בעטו בוחרי ניו-זילנד במפלגת העבודה, והחזירו לשלטון את המפלגה השמרנית.",0,BEFORE
" בבקשה לבית-הדין [א1] טען [/א1] עו""ד חיים ברנזון כי העיקול הישן אינו מספיק וחלו מאז שינויים מהותיים. ראשית, חלפו כשנתיים, וסכום התביעה [א2] תפח [/א2] בגלל האינפלציה בלבד לכ4.",1,AFTER
" במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או בוטלו ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד [א1] וניתן [/א1] חופש פעולה מונטרי לבנק המרכזי. שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד התבוננו בהשתאות אל [א2] הנעשה [/א2] בארץ הקיווי: האם תגשים דווקא מפלגה סוציאל-דמוקרטית את חזונו של מילטון פרידמן? בחודש שעבר, כתום קרוב לשש שנות שלטון, בעטו בוחרי ניו-זילנד במפלגת העבודה, והחזירו לשלטון את המפלגה השמרנית.",2,EQUAL
 החשדות בדבר מזימת-טיוח פחתו. הם [א1] שבו [/א1] [א2] והתעוררו [/א2] מחדש כאשר הסתבר כי פרקליטות המחוז החליטה שאין בידיה די ראיות כדי להוכיח את אשמתם של שני החשודים.,2,EQUAL
" רובינסון [א1] נתמכה [/א1] רשמית על ידי שתי מפלגות שמאל הלייבור והוורקרס כלומר מפלגת העבודה והסוציאליסטים. אולם 25% מן הקולות בהם [א2] זכתה [/א2] בסיבוב השני של הבחירות, המבוססות על שיטה מסובכת למדי, משקפים הרבה מעבר לכוחן של שתי המפלגות גם יחד.",0,BEFORE
" כהנא [א1] אומר [/א1] בו לערבים שהוא איננו שונא אותם. הוא אוהב יהודים ומבין בהחלט שהערבים [א2] מתעבים [/א2] את היהודים, ורואים בהם זרים שבאו להשתלט על ארצם ועל אדמתם.",1,AFTER
" [א1] ערוך [/א1] בדיקה מחודשת, נוקבת וקטלנית, לדוגמות ליברליות עייפות. זה כ02 שנה [א2] מתאמצת [/א2] חבורת שמרנים, ביניהם אירווינג קריסטול, להשיג סובסידיה פילנטרופית להוגים רבים יותר מהימין.",1,AFTER
" קרן זו, שפעלה בעבר בשם ""העל"", [א1] נוסדה [/א1] על-ידי הסתדרות העובדים הלאומיים. בשנים האחרונות הקרן כמעט ולא פעלה, עד שניהולה הועבר לידי מנהלי סוכנות הביטוח סימון את ויזל, [א2] שנחשבת [/א2] לגדולה בארץ בענף ביטוח החיים.",3,VAGUE
" חלומה היה להיות שופטת. הורים טורקיים מייחסים אמנם חשיבות [א1] גוברת [/א1] והולכת להשכלתן של הבנות, אבל עצמאותן [א2] הגוברת [/א2] מפחידה אותם.",1,AFTER
" מותו של סאלם איסמעיל מובארק רק ריחף בחלל האולם שבו התנהל המשפט, אך לא נחת על שולחנם של השופטים תת-ניצב אברהם מלכה, ניצב משנה זיווה פרי-הר, וסגן-ניצב משה אלכסנדרוני. על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן [א1] חרגו [/א1] שני הנאשמים מנוהל הפתיחה באש נהרג אדם, כפרי בן 62, אב לארבעה, [א2] שחרש [/א2] באותה שעה את חלקת האדמה המשפחתית באזור בית סחור.",1,AFTER
" בינתיים הוחזר הענק וסטריס לנבחרת ואולי הוא [א1] יפתור [/א1] במידה חלקית את בעית זניאל. כדורסלן הגליל, שהיה [א2] מעורב [/א2] בתקרית אחרי המישחק נגד הפועל ירושלים ביום חמישי במלחה, נשאר במעצר במגרש הרוסים עד לשעות הבוקר.",1,AFTER
" חלקם אף הגיבו בשריקות מחאה. הם ודאי יודעים, כמו שחקני מכבי ומאמנם, כי לא כל שבוע [א1] פוגשים [/א1] בסנטה קלאוס, בתחפושת מאמן כדורגל וחניכיו המחלקים מתנות לכל דיכפין במגרשם [א2] פולט [/א2] הנקודות.",1,AFTER
"עוד בימיו של ""סוף ציטוט"" [א1] ליוותה [/א1] אותי תחושה של החמצה. ואין זה משנה אם המנחה היה ירון לונדון, [א2] שהבליט [/א2] את אישיותו הטלוויזיונית, או מיכאל הנדלזלץ שהיה מסויג יותר בהבלטת אישיותו.",1,AFTER
 כאשר [א1] מדובר [/א1] בכבוד המשפחה יכולות אימהות להיות מסוכנות במיוחד לבנותיהן. אישה בת 24 באה למרפאה שם [א2] התלמדה [/א2] בתה בת ה91 כאסיסטנטית רפואית וניסתה לדקור אותה בסכין לחם.,0,BEFORE
" עובדה: תושבי רחוב סירקין [א1] קיבלו [/א1] הודעה על כך בכתב בחודש יולי (בלי לציין תאריך מדויק), עם התנצלות ראויה לשבח על אי הנוחות שתיגרם לתושבים. הקבלן האחראי במקום לא שעה לטענות השכנים המתוסכלים [א2] ופטר [/א2] אותם בלא בלום.",0,BEFORE
" אם יקותיאל בן-יעקב אמר בהספדו כי ""עתה ניתנה רשות הדיבור לחבר תת-המקלע ולחבר סכין"", ברי כי תנועת ""כך"" מקדשת, למפרע, כל פיגוע בשופט, בחבר כנסת ובעיתונאי אשר מישהו [א1] סבור [/א1] כי פגעו באופן כלשהו בכהנא. אין ודאות כי חברי התנועה המאורגנים יבקשו לנצל את ההיתר הזה, אם כי אין להקל ראש בידיעה כי ""ייתכן שבודדים בתנועה מכינים, או [א2] יכינו [/א2] בימים הקרובים, רשימות של ערבים, אנשי שמאל ותקשורת ויסמנו אותם כמטרות לפגיעה"" (""הארץ"", 811).",0,BEFORE
" מנכ""ל משרד התיירות [א1] הדגיש [/א1] בדבריו לפני הנוכחים, כי בעוד הטמפרטורה בבודפשט היא אפס מעלות, מראה הטמפרטורה באילת 82 מעלות צלסיוס. לדברי רוזנטל, [א2] הושלמו [/א2] בהצלחה המגעים עם סיטונאי התיירות של בריטניה, שהתחייבו להמשיך ולפרסם את ישראל בתוכניות קיץ 19.",0,BEFORE
 בתגובתה לתלונה בכתב התעלמה העירייה מהעובדה שהמים [א1] הופסקו [/א1] יום אחר יום. בעירייה גם [א2] התעלמו [/א2] מכך שלא נשלחה הודעה מראש ובכתב.,0,BEFORE
"ראש עיריית תל-אביב, שלמה להט, עומד על כך שלשכת המהנדסים [א1] תפנה [/א1] את הבית המשמש כיום כמשכנה בתל-אביב ""בית המהנדס"" ברחוב דיזנגוף בתל-אביב, וזאת בטענה שהקרקע עליו עומד הבית היא קרקע עירונית וכי ההסכם לפיו החכירה העירייה את המגרש שעליו הוקם הבית [א2] פג [/א2] עוד לפני שמונה שנים. על פי להט, בכוונת העירייה להקים במקום גן ציבורי.",1,AFTER
" לקראת הבחירות של נובמבר 8891, כאשר סקרי דעת הקהל ניבאו לו הצלחה של שלושה עד שבעה מנדטים, האמינו מעריציו כי יד אלוהים מפלסת את מצעדו אל כס שר הביטחון. הם היו [א1] משוכנעים [/א1] שתוצאות הבחירות יחייבו את שיתופה של ""כך"" בממשלה, וכי כהנא יהיה בעמדת מיקוח [א2] שתאפשר [/א2] לו לקבוע מדיניות חדשה לחלוטין כלפי הערבים (בישראל ובשטחים; כהנא ואנשיו לא עשו הבחנה ביניהם), היינו: לבצע את רעיון הטרנספר.",0,BEFORE
" מדוע? הרי העבודות להחלפת הצנרת באותו מקום (רחוב סירקין), [א1] תוכננו [/א1] בקפדנות חודש ימים מראש. עובדה: תושבי רחוב סירקין [א2] קיבלו [/א2] הודעה על כך בכתב בחודש יולי (בלי לציין תאריך מדויק), עם התנצלות ראויה לשבח על אי הנוחות שתיגרם לתושבים.",0,BEFORE
" הוא [א1] אוהב [/א1] יהודים ומבין בהחלט שהערבים מתעבים את היהודים, ורואים בהם זרים שבאו להשתלט על ארצם ועל אדמתם. ""כיהודי מאמין אני עושה את מה [א2] שמצווה [/א2] עלי התורה ואת מה שדורש ממני אלוהים"", אמר כהנא.",3,VAGUE
" דא מיטה, שמונה שנים מזכיר מפלגתו ופעמיים ראש ממשלה, הפסיד במרוצת השנתיים האחרונות את שני התפקידים האלה. אם ינצח במשאל-העם על שיטת הבחירות, לא זו בלבד שהשפעתו [א1] תגדל [/א1] וידידיו במפלגה הקומוניסטית [א2] ייהנו [/א2] מהשינוי, אלא שהוא יצליח להחליש במידה ניכרת את יריבו הגדול, קראקסי, מזכיר המפלגה הסוציאליסטית, השלישית בגודלה באיטליה, שהשפעתה היא מעל ומעבר לכוחה בפרלמנט.",2,EQUAL
" במהשך [א1] הבקיע [/א1] פיטר בירדסלי את השער הרביעי, גם הוא ממסירה של האוטון. השלישית בטבלה, טוטנהאם, [א2] הבקיעה [/א2] פעמיים בארבע הדקות האחרונות כדי למנוע 22 ולזכות בשלוש נקודות עם ניצחון 42 בדרבי לונדוני על ווימבלדון.",3,VAGUE
" ומבקרים בהן מדי יום כ2,000 איש הסובלים מבעיות בפרקים, כאבי גב וכיוצא באלה. ההשקעה עליה [א1] הוחלט [/א1] בקיבוץ הארצי [א2] נועדה [/א2] להקמתם של מכון לטיפולים הידרותרפיים, סאונה, בית מרחץ ומסעדה.",0,BEFORE
" באפוסטרוף משכילים להעניק לסיפורים אישיים ממד רוחני-תרבותי החסר בווידויים מסוג זה בכל מקום אחר, ובכך הופכים אותם לנסבלים, ואף למעניינים. היינו יכולים לצפות מהטלוויזיה הבריטית שתעמיד תוכנית [א1] שתתחרה [/א1] בהצלחה עם אפוסטרוף, אך [א2] מתברר [/א2] שאין זה כך.",1,AFTER
" החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך נתן פרוף נחום גרוס תשובה מקורית: אם העסק היה [א1] מרוויח [/א1] גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי מדובר היה ביוזמה פרטית. אם העסק הפסיד [א2] וחדל [/א2] להתקיים, מדובר ביוזמה פרטית קלאסית.",0,BEFORE
" ""נשמור לנו חופש פעולה במקרה שנותקף"", [א1] אמר [/א1] פקיד ישראלי לכתב העיתון. אחד הפקידים [א2] ששוחחו [/א2] עם הכתב הציג בפניו תרחיש אפשרי של התקפת טילים על ישראל משטח המדבר העיראקי, שיגרור פעולת גמול ישראלית.",2,EQUAL
" לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק [א1] ונקבע [/א1] כי היריות שירו השניים לא גרמו לסיכון חיי אדם. כן [א2] הושמט [/א2] סעיף שהאשים את השניים באי-דיווח על התקרית.",2,EQUAL
"2 מיליארדי דולר. מהלשכה המרכזית לסטטיסטיקה [א1] נמסר [/א1] אתמול שכ581 מיליוני דולר מתוספת זו [א2] נובעים [/א2] מעליית ערך ייבוא הדלק, ו29 מיליון ד מייבוא אוניות ומטוסים.",1,AFTER
" על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש [א1] נהרג [/א1] אדם, כפרי בן 62, אב לארבעה, שחרש באותה שעה את חלקת האדמה המשפחתית באזור בית סחור. גם בגיליון האישום המקורי לא [א2] נאמר [/א2] במפורש שכתוצאה מהיריות של השניים נהרג סאלם איסמעיל מובארק.",0,BEFORE
" הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן [א1] הושמטה [/א1] ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות שירו השניים לא [א2] גרמו [/א2] לסיכון חיי אדם.",1,AFTER
" על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש נהרג אדם, כפרי בן 62, אב לארבעה, [א1] שחרש [/א1] באותה שעה את חלקת האדמה המשפחתית באזור בית סחור. גם בגיליון האישום המקורי לא [א2] נאמר [/א2] במפורש שכתוצאה מהיריות של השניים נהרג סאלם איסמעיל מובארק.",0,BEFORE
