text,label,named_label
" ההחלטה לא היתה מתאפשרת כמובן אילו [א1] הטילה [/א1] עליה ארצות הברית וטו. כך, בלי משים, [א2] מזכיר [/א2] כאן נתניהו כי אין שום חידוש בעמדה שנוקטת ארה""ב בימים אלה בנושא ירושלים.",0,BEFORE
" החלפתו של ארמלי הגרוע במחצית השניה ובעבר השני החלפתו התמוהה של איציק זוהר ממכבי [א1] גרמו [/א1] לשינוי ביחסי הכוחות, כאשר שחקני חולון החלו ללחוץ על שער מכבי וצמצמו בדקה ה-75 בבעיטת 11 של אבי פס לאחר הכשלת אוחנה ברחבה. המכבים נסוגו כדי לשמור על יתרונם, גם דריקס ירד לעזרת ההגנה ואנדריי בל ומרכוס בכושר טוב [א2] שמרו [/א2] על ניצחון מכבי.",3,VAGUE
 פרוף יהודה דון טען כי יש להבחין בין מספרם הזעיר ותרומתם הזעירה במונחים כלכליים של אנשי העלייה השנייה ובין המיתוס שנוצר סביבם. משתתפי הכנס [א1] הסכימו [/א1] לטענה שמשקל היוזמה הפרטית וההון הפרטי היה בפועל הרבה יותר גדול מכפי שההיסטוריוגרפיה המרכזית [א2] מנסה [/א2] לתאר בשנים האחרונות.,1,AFTER
 היה בו יסוד הרסני; הוא [א1] כיוון [/א1] את תורתו ליצר הרע שבאדם. כך [א2] עשה [/א2] גם בליגה להגנה בברוקלין.,2,EQUAL
" מה שנראה לכאורה כרצח בכוונה תחילה (לפי עדויות בני משפחתו), לבש צורת המלצה להגשת גיליון אישום על הריגה, שקיבלה דמות של העמדה לדין על שתי עבירות משמעתיות, שהפכה לגיליון אישום מתוקן שבו אין זכר לעובדת המוות. ""מבית המשפט [א1] נחסך [/א1] הרבה זמן כתוצאה מעסקת הטיעון"", [א2] טרחו [/א2] התובעת והסניגוריות להזכיר השבוע בעת הדיון על חומרת העונש.",3,VAGUE
"ארה""ב [א1] קרבה [/א1] בקצב מהיר לפרשת דרכים: על ממשלתה להחליט האם אפשר ליישב את המשבר במפרץ הפרסי במשא ומתן ישיר, מתוך, או או""מי או שלמעשה לא [א2] נותר [/א2] אלא להילחם או להרים רגליים. על קרבת מועד ההחלטה מעידה התכונה: הכל נוסעים.",0,BEFORE
" העלילה [א1] מתרחשת [/א1] בבית ובמערכת העיתון. לפיד [א2] מעיד [/א2] על הסדרה שהיא אינה אוטוביוגרפית במובן הפורמלי של המלה, אך האווירה בהחלט לקוחה מביתו וממערכת עיתונו.",0,BEFORE
 כתב התביעה [א1] כולל [/א1] כמה פרקים: רכישה מאולצת של תוכניות חיסכון חדשות; חישובי ריבית מוטעים ועיוותים אחרים לטענת התובעים. כמו-כן טוען מנהל החברה כי פנה למנהל הסניף [א2] וביקש [/א2] ממנו ערבות בנקאית כדי לקבל הלוואות חיצוניות נוחות (מחוץ לבנק).,1,AFTER
" המנצח עבר בקרית טבעון 01 ק""ם ב-37.40 דקות, [א1] בהקדימו [/א1] ב-9 שניות את אמיר לין מסולם צור [א2] שניצח [/א2] בשנה שעברה.",1,AFTER
" עד [א1] שיזכה [/א1] ביבי במשרה שתיראה לו הודיעה המפד""ל לשמיר כי נציגה בוועדת הכספים, ח""כ ביבי, לא יתמוך במתן משרת יו""ר הועדה לאגו""י וללא קולו יתקשה הליכוד בהשגת רוב בוועדה להחלפת היו""ר. נוכח המצב, [א2] הציעו [/א2] אתמול בכירים בליכוד להצמיד את סגן השר ביבי אל עמיתו אפרים גור, כך שאם לשניהם אין הרבה סמכויות, אולי יוכלו להסתובב יחד ולחסוך איזה ""וולבו"" ולשכה.",1,AFTER
"28 [א1] סיגלתי [/א1] לעצמי מנהג קבוע. בכל פעם ששרון [א2] טוען [/א2] שצריך סדר חדש, אני מעמידה כנגד טענתו שש מאות סימני שאלה.",0,BEFORE
" מותו של סאלם איסמעיל מובארק רק ריחף בחלל האולם שבו [א1] התנהל [/א1] המשפט, אך לא נחת על שולחנם של השופטים תת-ניצב אברהם מלכה, ניצב משנה זיווה פרי-הר, וסגן-ניצב משה אלכסנדרוני. על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, הושמטה מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש נהרג אדם, כפרי בן 62, אב לארבעה, [א2] שחרש [/א2] באותה שעה את חלקת האדמה המשפחתית באזור בית סחור.",1,AFTER
" עיקרי ההוראות החדשות לתוכנית המיתאר הארצית לדרכים שאושרו על ידי המועצה הארצית לתכנון ולבנייה ושטעונות עדיין אישור הממשלה הם הבחנה בין שלבי התכנון השונים וצרכיהם: ""רצועה לתכנון"" ו""רצועה לדרך"", פישוט הליכי מתן הקלות בקווי בניין, קביעת נוהלים ודרישות המלווים הגשת תוכניות לדרכים, קביעת ""דרך נופית"", מיסוד הגשת תסקירי השפעה על הסביבה באזורים בנויים וקביעת הסטייה [א1] המותרת [/א1] בהתוויית דרך. דינה רצבסקי, מנהלת אגף תוכניות ארציות ומחוזיות במשרד הפנים, ציינה שהוראות אלו, אשר תבואנה במקום ההוראות שאושרו ב-6791, תשפרנה את התכנון המוקדם של הדרכים ותזרזנה את הליכי הדיון וההחלטה במוסדות התכנון בכל [א2] הנוגע [/א2] לסלילת כבישים חדשים.",0,BEFORE
" לא רק שאין זה עניין פוליטי אלא זה נושא חינוכי-לאומי ממדרגה ראשונה. אני גם מוכן להסתכן ולשער כי ההורה, או קבוצת ההורים שהתנגדה לטיול, [א1] מסתתרים [/א1] תחת המעטה של טיעון פוליטי נבוב ולמעשה הם פוחדים לשלוח את ילדיהם שמא איזה ערבי [א2] ינעץ [/א2] בהם סכין בגב.",0,BEFORE
" בסולתם ראש המפעל קיבל על עצמו אחריות למחדלים שהם פחותים מהעוולות הניהוליות שמבצעת הנהלת הבנק. "" גדעון שור, מנהל מחלקת ההסברה בבנק, אמר בתגובה: ""כל חברי ההנהלה [א1] מאוחדים [/א1] בדיעה, שהוועד [א2] גורם [/א2] נזק לבנק.",1,AFTER
" קפכות השר לשעבר הצטרף אתמול למאבק [א1] הנטוש [/א1] בין ראשי המפלגה הליברלית על נכסי המפלגה. אתמול הגיש שריר, באמצעות פרקליטו, עו""ד, בקשה להצטרף כצד לדיון המשפטי [א2] המתנהל [/א2] בבית-המשפט המחוזי בת""א על הנכסים השווים מיליוני שקלים.",1,AFTER
" כך [א1] מדווח [/א1] כתב העיתון ""ואשינגטון פוסט"" מפי כתבו בירושלים. זהו הדיווח השני, בשבוע האחרון של כתב אמריקאי מישראל, האומר כי ישראל מודאגת מהיעדר תיכנון משותף בין ואשינגטון לירושלים בדבר אפשרות שידרש תיאום בין שתי המדינות, אם [א2] יפרוץ [/א2] עימות צבאי במפרץ.",0,BEFORE
 קליוולנד [א1] גברה [/א1] על שארלוט 001 98 ודטרויט התאוששה מההפסד בסיאטל עם ניצחון גדול על הקליפרס בלוס אנגלס 011 38 (דומארס 25 נק). פיניקס סאנס [א2] ניצחו [/א2] בביתם את גולדן סטייט 119 126 (אדי גונסון קלע 53 לפיניקס).,3,VAGUE
" מהעניין [א1] נדף [/א1] ריח קשה. [א2] נוצר [/א2] רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם.",2,EQUAL
"4 מיליון ש""ח. פרקליטי התובעים, עו""ד מיכאל לב, מציין בכתב התביעה כי [א1] מדובר [/א1] בתופעה קיצונית [א2] ומדהימה [/א2] בחומרתה של מעשים לא-חוקיים מצד הנתבעים, שהביאו להתמוטטותה של החברה ולהתמוטטות כללית של התובע (מנהל החברה), אשר לאחר שנים ארוכות של ניהול עסק רווחי נאלץ למכור את ביתו ורכושו ונותר ללא קורת גג, רכוש, כספים וכבוד.",1,AFTER
" החשוד, שעדיין אינו מסוגל לדבר בגלל פציעתו, ענה לחוקריו בעזרת פתקים כתובים. הוא [א1] הכחיש [/א1] [א2] שרצח [/א2] את כהנא.",1,AFTER
"שחקני מכבי ראשון לציון [א1] הצליחו [/א1] לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש שהסתיים ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית [א2] הספיקה [/א2] להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים.",1,AFTER
" נציג המהנדסים טען בבוררות, כי העירייה נמנעה מלפעול נגד ארגונים ומוסדות אחרים, הממוקמים במבנים שהוקמו על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה [א1] פג [/א1] כמו ""מצודת זאב"", ""בית המורה"" ועוד. לטענת המהנדסים מתכחש כיום ראש העירייה להבטחתו זו וכן להתחייבות שנתן, לדבריהם, בשעתו, בבית משפט [א2] שדן [/א2] בעניין דומה הקשור עם מכון התקנים.",0,BEFORE
" הכללים יגבילו את האפשרות להשתמש בתקינה כבמכשיר הגנה על התוצרת המקומית מפני היבוא בהתאם למדיניות החדשה שהנהיג משרד התעשייה והמסחר. יתר על כן, ל""הארץ"" [א1] נודע [/א1] כי במסגרת אימוץ המדיניות החדשה [א2] הורה [/א2] יו""ר מכון התקנים, צבי אלון, למנכ""ל המכון, אלי הדר, לדווח לו על כל ניסיון מצד אחת מוועדות התקינה לעשות שימוש בתקינה כבמחסום להגנה על התוצרת המקומית.",1,AFTER
" ואף אם נאמרים דברים נדושים, השפה הצרפתית ודרך הביטוי מעניקים להם משמעות מיוחדת העטופה בהילה של תרבות. הצרפתים, לא רק שהם אינם [א1] מתעבים [/א1] את המלה ""תרבות"", נראה כאילו הם [א2] המציאו [/א2] את המושג הזה.",0,BEFORE
" לפיד [א1] מעיד [/א1] על הסדרה שהיא אינה אוטוביוגרפית במובן הפורמלי של המלה, אך האווירה בהחלט לקוחה מביתו וממערכת עיתונו. לפיד מודע לכך שהסדרות שצולמו לטלוויזיה הישראלית עד כה לא [א2] התקבלו [/א2] באהדה רבה על-ידי המבקרים.",1,AFTER
" אשתו האמריקאית, קארן, יושבת בחדרו לבושה בגלימה מוסלמית מסורתית סגולה ורעלה. סניגורו של הנאשם, מייקל וורן, האשים אתמול את המשטרה [א1] שהמשיכה [/א1] לחקור את הנאשם בליל שלישי במשך שלוש שעות, למרות [א2] שקיבלה [/א2] הוראה משפטית מפורשת שלא לעשות זאת.",1,AFTER
" איטליה ""האחרת"", שלחצה במשך שנים לשינוי ספר החוקים הפלילי, מורשת המשטר הפאשיסטי, [א1] עדה [/א1] לשימוש רע ביסודות מדינת חוק. משבר בתי המשפט בדרום הגיע לידי כך שבמחוז קלאבריה בלבד [א2] נערמו [/א2] 21 אלף תיקים הממתינים למשפט.",0,BEFORE
" ומטפחת הראש? ""אח, אלוהים"", אמרה מליה, ""הן יקראו בעצמן בקוראן ויחליטו בעצמן"". בעיקר חשוב שהבנות [א1] ילכו [/א1] לבית-ספר גרמני וילמדו הרבה, [א2] אמרה [/א2] האם.",1,AFTER
" בשלושה נושאים עיקריים עסק הכנס: ביוזמות הכלכליות הלא-יהודיות שהיו בראשית המאה ברחבי ארץ-ישראל, ביוזמות הפרטיות ביישוב הישן בעיקר בירושלים ובצפת, וביוזמות ביישוב החדש, בעיקר במושבות הברון. החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך [א1] נתן [/א1] פרוף נחום גרוס תשובה מקורית: אם העסק היה מרוויח גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי [א2] מדובר [/א2] היה ביוזמה פרטית.",1,AFTER
" המשטר הזה [א1] רוצה [/א1] לתת כמה שפחות ביטויים אופרטיווים להזדהות פורמלית עם סדאם חוסיין ועם המאבק נגד ישראל. אבל הוא מצוי במלכוד, כי מחד הוא [א2] תומך [/א2] באש""ף ובמאבק בישראל, אבל מאידך יש לו מגבלה חמורה מאד, משום שבפועל הוא מנסה לנהל מדיניות הפוכה, שנועדה שלא לשרוף את הגשרים עם ארה""ב ולא לחמם את הגבול עם ישראל.",2,EQUAL
" שמא [א1] למדו [/א1] יובל נאמן וגאולה כהן לקח מהעובדה שאנשי ""כך"" סילקו אותם מהלוויה? עיניהם, ועיני כל האחרים שראו במאיר כהנא ""פטריוט"" יהודי כי הטיף לשנוא את כל הערבים צריכות עתה להיפקח. משטרת ישראל עשתה מאמץ גדול כדי לרסן את ההמונים שהתפרעו בשעת הלוויה בירושלים; היא [א2] מצווה [/א2] להתמיד במאמץ זה, ולא רק בירושלים.",3,VAGUE
 בתגובתה לתלונה בכתב התעלמה העירייה מהעובדה שהמים הופסקו יום אחר יום. בעירייה גם [א1] התעלמו [/א1] מכך שלא [א2] נשלחה [/א2] הודעה מראש ובכתב.,1,AFTER
" הוא [א1] כתב [/א1] ודיבר על מעורבות הבורא במהלך העניינים הארצי. המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא [א2] יחזרו [/א2] בתשובה.",3,VAGUE
" מעובדי מדינה העובדים 5 ימים בשבוע [א1] ינוכו [/א1] 3 ימי-עבודה, וממי שעובדים 6 ימים בשבוע ינוכו 4 ימים. לאלה שניסו להתחכם וביקשו כי במקום ניכוי ימי היעדרות ינכו ימים מחופשתם השנתית, [א2] הבהיר [/א2] דנון כי אין להמיר ימי חופשה בימי היעדרות.",1,AFTER
" הוא [א1] עמד [/א1] לקחת את בנותיו במכונית לטורקיה כדי להשיא אותן שם. בגבול גרמניה-אוסטריה לינדאו-ציגלהאוז התעוררה אסומן, [א2] יצאה [/א2] מהמכונית שנסעה לאיטה בתחבורה העמוסה וקראה לעובדי המכס, ""הצילו אותנו, אבא חוטף אותנו"".",0,BEFORE
" המעסיקים אינם מצפים [א1] שיצליחו [/א1] למשוך מספר ניכר של עובדים ישראליים לקטיף, בגלל השכר הנמוך המשולם לעבודה זו מעט מעל שכר המינימום במשק. בשבוע הבא [א2] ידון [/א2] מנכ""ל התאחדות האיכרים, שלמה רייזמן, עם מנכ""ל שירות התעסוקה, דוד מנע, בדרישת ההתאחדות לשכנע עולים חדשים הלומדים באולפנים לעבוד בקטיף.",0,BEFORE
"4 מיליון ש""ח. פרקליטי התובעים, עו""ד מיכאל לב, [א1] מציין [/א1] בכתב התביעה כי מדובר בתופעה קיצונית [א2] ומדהימה [/א2] בחומרתה של מעשים לא-חוקיים מצד הנתבעים, שהביאו להתמוטטותה של החברה ולהתמוטטות כללית של התובע (מנהל החברה), אשר לאחר שנים ארוכות של ניהול עסק רווחי נאלץ למכור את ביתו ורכושו ונותר ללא קורת גג, רכוש, כספים וכבוד.",1,AFTER
" מסמכים חיוניים [א1] נתקעו [/א1] במכונות ההעתקה, סוכנויות נסיעות נתקעו באמצע הזמנה לחו""ל או הנפקת כרטיס. מי שחשב שההוראה ששיגר לבורסה יצאה במועד התאכזב, ואולי [א2] הפסיד [/א2] כסף.",0,BEFORE
" הצדדים הסכימו בזמנו לעקל את משרדי דיור לעולה בתל-אביב בסכום של 052 אלף דולר, כדי להבטיח שלקמחי יהיה ממה לגבות הכספים למקרה שיזכה. בבקשה לבית-הדין [א1] טען [/א1] עו""ד חיים ברנזון כי העיקול הישן אינו מספיק [א2] וחלו [/א2] מאז שינויים מהותיים.",1,AFTER
" שער השיוויון של צלסי הובקע בבעיטת-11 של דניס ווייס, שקודם לכן [א1] בעט [/א1] את הכדור שפגע על קו בשער בידו של בלם נוריץ יאן באטרוורת. קפספבינאולדהאם [א2] נותרה [/א2] ראשונה בליגה השניה עם 83 נקודות אחרי ניצחון 4 1 על ווטפורד, המדורגת אחרונה עם 9 נקודות בלבד.",0,BEFORE
" השניה בדירוג, ווסטהאם (43 נקודות), [א1] סיימה [/א1] 1 1 בחוץ עם מילוול. המשחק [א2] התעכב [/א2] ב-51 דקות בגלל אלימות קהל אוהדים שנותר מחוץ למגרש.",1,AFTER
" יש לשים לב לניסוח: טירן פולק מדבר בשפה של תחזית שהוא [א1] בטוח [/א1] שאמנם תתגשם. הוא נזהר מלאיים בפעילות של חברי תנועת ""כך"", וייתכן כי הוא דווקא יעשה מאמץ כדי למנוע פעולות נקם, שעלולות לסבך את התנועה עם השלטונות [א2] הממונים [/א2] על שמירת החוק והסדר.",1,AFTER
"ואשינגטון (מיוחד ל""הארץ""). ממשלת ישראל מקווה ששיחות התיאום האסטרטגי [א1] המתנהלות [/א1] בימים אלה בוואשינגטון בין משלחות ישראל וארה""ב יביאו לפתרון הבעיה של העדר תיכנון ישראלי-אמריקאי משותף, במקרה [א2] שיפרוץ [/א2] עימות צבאי נגד עיראק, שישראל תהייה מעורבת בו.",0,BEFORE
" סגן השר יגאל ביבי מהמפד""ל אינו [א1] מצליח [/א1] לפי שעה לקבל סמכויות מראש הממשלה. חודשיים עברו מאז [א2] מונה [/א2] ביבי כסגן שר ותחומי פעולה ממשיים עדיין אין לו, ואפילו לא משרד שבמסגרתו יוכל לפעול.",1,AFTER
"הוועד הפועל של מכון התקנים בישראל אישר אתמול כללים חדשים להכנת תקנים ישראליים, מתוך מטרה שיקלו על הסחר עם אירופה [א1] ויסייעו [/א1] לתעשיית היצוא הישראלית. הכללים [א2] יגבילו [/א2] את האפשרות להשתמש בתקינה כבמכשיר הגנה על התוצרת המקומית מפני היבוא בהתאם למדיניות החדשה שהנהיג משרד התעשייה והמסחר.",2,EQUAL
" מהעניין נדף ריח קשה. נוצר רושם שהרשויות הנוגעות בדבר [א1] מתחמקות [/א1] מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו [א2] חורשים [/א2] את חלקת אדמתם.",3,VAGUE
"שר האוצר יצחק מודעי ומזכ""ל ההסתדרות ישראל קיסר [א1] עומדים [/א1] להיפגש היום לדיון נוסף על השלמת הסכמי שכר במגזר הציבורי. מרבית סעיפי ההסכם כבר סוכמו, והוא [א2] ייחתם [/א2] ככל הנראה בשבוע הבא.",0,BEFORE
" החוק המגן על האזרח מגן למעשה על הפושעים של הדרום. רבים מהם חוזרים הביתה בתום תקופת מעצר-לפני-משפט, מפני שבתי המשפט עמוסים וההליכים איטיים; אחרים מרצים תקופת-מאסר מקוצרת על התנהגות טובה; ויש שאינם [א1] חוזרים [/א1] מהחופשה בכלא, [א2] שמעניק [/א2] להם החוק החדש.",1,AFTER
" ואולם, רגע הפגיון בגב [א1] יגיע [/א1] באופן בלתי נמנע. כוויית היא אוסטריה, וכמסתמא אפילו ברנאדט שכח אולי [א2] רצה [/א2] לשכוח כיצד מתקדם הטור הפוליטי בנוסח שנות ה03.",1,AFTER
" קורת רוח הוא [א1] שואב [/א1] מההצלחות בגודו, בסייף, בשיט, בקליעה, בכדורמים, בכדוריד וגם בהתעמלות. כדי לחדד דברים, הוא משווה עם מדינות בגודל דומה לישראל: ""אם נעמוד מול מדינה כנורווגיה שבה חמישה מיליון איש ב-02 הענפים שאנחנו [א2] מנהלים [/א2] נזכה ב-06 אחוז והם ב-04.",1,AFTER
" במשרד לאיכות הסביבה לא התלהבו יתר על המידה מהמבנה המוצע להם, אך בלית ברירה ניאותו לשקול את העניין בחיוב. אולם בישיבה [א1] שהתקיימה [/א1] השבוע בהשתתפות מנכ""ל משרד התעשיה והמסחר צבי קורן, מנכ""ל משרד איכות הסביבה ד""ר אורי מרינוב, סגן החשב הכללי והאחראי על הדיור, נתן רטנר, ונציגי אגף התקציבים באוצר, [א2] הודיעו [/א2] נציגי תמ""ס כי אין להם משאבים לבצע את מעבר משרדיהם מבניין אחד למישנהו.",0,BEFORE
" מזכיר איגוד הפועלים החקלאיים, חיים אביבי, מסר שההצעה הועלתה לנוכח המחסור בעובדי קטיף המורגש כבר כעת [א1] ויוחרף [/א1] בחודש הבא, כשהקטיף יהיה בעיצומו, בעיקר עקב היעדרות עובדים מהשטחים. המעסיקים אינם [א2] מצפים [/א2] שיצליחו למשוך מספר ניכר של עובדים ישראליים לקטיף, בגלל השכר הנמוך המשולם לעבודה זו מעט מעל שכר המינימום במשק.",1,AFTER
" בכך הלך במסלול [א1] שנוסה [/א1] במדינות אחרות: מנהיגים בעלי תפיסת עולם והתנהגות טוטליטריות נשענים על כמיהתה של אוכלוסיית השוליים להיות שותפת לפעילות קיבוצית הקורעת בפניה פתח לעלייה במעמד החברתי, ועל הפחת התלהבות מלאכותית בעזרת תעמולה מטרפת. ההתלהבות, אמר ההיסטוריון ריימון ארון, [א2] מקנה [/א2] לאדם אשליה שיש לו חלק בחיי הכלל ובמסע לקראת ניצחון.",3,VAGUE
" [א1] מתברר [/א1] שדרושה תרבות מגובשת וכושר ביטוי מעולה כדי ליצור תוכנית ספרותית-אמנותית. אבל אצלנו כושר הביטוי [א2] נמצא [/א2] בשפל המדרגה, והתרבות המגובשת היחידה שאנו מכירים היא זו של המקומונים.",1,AFTER
" האיום לא השפיע על שרון. בכירים במחנה לוי, שראו כיצד [א1] מתייחס [/א1] שרון אל סלוצקי, הביעו כעס רב על שר החוץ, ש""נטש חלק מנאמני המחנה [א2] המכהנים [/א2] במשרות בכירות בחברות השיכון הממשלתיות ובמשרד השיכון"" כדבריהם.",1,AFTER
" קפכותאחד מוותיקי האוצר, המשנה לממונה על שוק ההון וביטוח, [א1] עומד [/א1] לפרוש מתפקידו בינואר. פרידמן התחיל את עבודתו באוצר לפני 04 שנה, [א2] בהיותו [/א2] סטודנט.",1,AFTER
" אבי נימני שילח כדור מתוחכם לעור שחדר לרחבת חולון ובאין מפריע בעט שטוחות לרשתו של ביטרן. החלפתו של ארמלי הגרוע במחצית השניה ובעבר השני החלפתו התמוהה של איציק זוהר ממכבי [א1] גרמו [/א1] לשינוי ביחסי הכוחות, כאשר שחקני חולון החלו ללחוץ על שער מכבי [א2] וצמצמו [/א2] בדקה ה-75 בבעיטת 11 של אבי פס לאחר הכשלת אוחנה ברחבה.",0,BEFORE
"השבוע [א1] התרחשה [/א1] בפוליטיקה האמריקאית התמודדות נדירה, אולי חסרת תקדים. שני יהודים [א2] התחרו [/א2] על אחד משני מושביה של מדינת מינסוטה בסנאט של ארצות הברית.",2,EQUAL
" לכאורה היה מקום לחשוד במערכת החקירה והמשפט הישראלית כי רק העמידה פנים שאכן [א1] באה [/א1] לחקור את הנסיבות שבהן סאלם איסמעיל מובארק ""מצא את מותו"". היו כמה תחנות בדרך גלגוליה של הפרשה, שעוררו חשד ליחס [א2] מופקר [/א2] לחיי אדם מצד יחידות משמר הגבול הנוגעות בדבר, ולגישה צינית מצד שלטונות המשפט והחקירה.",2,EQUAL
" נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), [א1] כתבה [/א1] כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"". לשם איזון הנושא, עלי לציין כי אני [א2] נמנה [/א2] על ההורים שהביעו את הסכמתם לקיום הטיול.",1,AFTER
" אולם שר התעשיה והמסחר משה נסים, שהיה שותף בצוות המו""ם עם אגו""י והמפלגות הדתיות, אינו מעוניין בסגן שר במשרדו, וגם ארנס אינו [א1] מתלהב [/א1] יותר מדי להצעה כזו. עד שיזכה ביבי במשרה שתיראה לו הודיעה המפד""ל לשמיר כי נציגה בוועדת הכספים, ח""כ ביבי, לא [א2] יתמוך [/א2] במתן משרת יו""ר הועדה לאגו""י וללא קולו יתקשה הליכוד בהשגת רוב בוועדה להחלפת היו""ר.",0,BEFORE
" הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן שהרגו את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום [א1] תוקן [/א1] הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות [א2] שירו [/א2] השניים לא גרמו לסיכון חיי אדם.",1,AFTER
" בגבול גרמניה-אוסטריה לינדאו-ציגלהאוז התעוררה אסומן, [א1] יצאה [/א1] מהמכונית שנסעה לאיטה בתחבורה העמוסה וקראה לעובדי המכס, ""הצילו אותנו, אבא חוטף אותנו"". האב והדודה [א2] נעצרו [/א2] והבנות עברו שטיפת קיבה.",0,BEFORE
" היום קמו לו בזירה הפוליטית ממשיכים [א1] שהשכילו [/א1] להתעטף בגלימות פחות צעקניות ולעמעם את בוטות המסר שלו, אבל אימצו את יסודות תורתו, אם גם לא את סגנונו. היום, יותר מאי-פעם, נכונים יהודים ישראליים, במספרים גדלים והולכים, לקלוט את סיסמתו של מאיר כהנא: ""עמוק בתוך לבכם אתם [א2] יודעים [/א2] שאני צודק"".",3,VAGUE
" החלפתו של ארמלי הגרוע במחצית השניה ובעבר השני החלפתו התמוהה של איציק זוהר ממכבי [א1] גרמו [/א1] לשינוי ביחסי הכוחות, כאשר שחקני חולון החלו ללחוץ על שער מכבי וצמצמו בדקה ה-75 בבעיטת 11 של אבי פס לאחר הכשלת אוחנה ברחבה. המכבים [א2] נסוגו [/א2] כדי לשמור על יתרונם, גם דריקס ירד לעזרת ההגנה ואנדריי בל ומרכוס בכושר טוב שמרו על ניצחון מכבי.",3,VAGUE
" טיב ההסכם לא נודע, אך הגיבור [א1] המגמגם [/א1] מת מיתה משונה עוד באותו פרק. בדרך לדוכנים קרה כנראה משהו לספר הזה, שתרגומו לעברית ראה אור ב5591, שכן הוא אינו מופיע כלל בקטלוג של הספרייה הלאומית בירושלים (כל מי שהיה לו עסק בזמן זה או אחר עם הספרייה הלאומית, יודע שיש שם פער עצום בין [א2] הרשום [/א2] בקטלוג לבין הספרים שניתן להשיג בפועל; אך הקטלוג עצמו, לפחות, אמור להיות מושלם) ואף לא בלקסיקון של אוריאל אופק לספרות ילדים.",3,VAGUE
" עיקרי ההוראות החדשות לתוכנית המיתאר הארצית לדרכים [א1] שאושרו [/א1] על ידי המועצה הארצית לתכנון ולבנייה ושטעונות עדיין אישור הממשלה הם הבחנה בין שלבי התכנון השונים וצרכיהם: ""רצועה לתכנון"" ו""רצועה לדרך"", פישוט הליכי מתן הקלות בקווי בניין, קביעת נוהלים ודרישות המלווים הגשת תוכניות לדרכים, קביעת ""דרך נופית"", מיסוד הגשת תסקירי השפעה על הסביבה באזורים בנויים וקביעת הסטייה המותרת בהתוויית דרך. דינה רצבסקי, מנהלת אגף תוכניות ארציות ומחוזיות במשרד הפנים, ציינה שהוראות אלו, אשר [א2] תבואנה [/א2] במקום ההוראות שאושרו ב-6791, תשפרנה את התכנון המוקדם של הדרכים ותזרזנה את הליכי הדיון וההחלטה במוסדות התכנון בכל הנוגע לסלילת כבישים חדשים.",0,BEFORE
